x,y
983.0,785.0
1399.0,411.0
1184.0,557.0
1385.0,554.0
893.0,308.0
942.0,795.0
989.0,282.0
606.0,777.0
1308.0,334.0
1163.0,403.0
692.0,505.0
1274.0,720.0
1423.0,408.0
1390.0,300.0
1490.0,552.0
389.0,299.0
267.0,493.0
563.0,651.0
669.0,510.0
1072.0,346.0
413.0,291.0
821.0,679.0
639.0,297.0
766.0,313.0
637.0,540.0
253.0,272.0
1435.0,389.0
663.0,711.0
739.0,708.0
1011.0,697.0
243.0,490.0
353.0,506.0
1237.0,725.0
1034.0,709.0
260.0,307.0
873.0,702.0
1247.0,353.0
226.0,464.0
1182.0,540.0
792.0,317.0
581.0,637.0
1427.0,538.0
431.0,300.0
1185.0,345.0
757.0,685.0
413.0,337.0
948.0,496.0
198.0,270.0
1527.0,394.0
1045.0,744.0
598.0,318.0
1199.0,723.0
964.0,744.0
114.0,469.0
519.0,341.0
315.0,446.0
1003.0,379.0
1270.0,363.0
817.0,377.0
1550.0,385.0
475.0,295.0
395.0,509.0
681.0,338.0
1338.0,393.0
1021.0,637.0
976.0,360.0
1161.0,718.0
1512.0,412.0
507.0,500.0
1046.0,535.0
748.0,759.0
1464.0,405.0
18.0,269.0
644.0,520.0
894.0,325.0
827.0,361.0
766.0,729.0
1175.0,388.0
1225.0,364.0
453.0,296.0
413.0,377.0
1205.0,355.0
304.0,499.0
835.0,315.0
513.0,696.0
1104.0,411.0
326.0,494.0
458.0,491.0
1070.0,750.0
114.0,289.0
91.0,288.0
1139.0,355.0
950.0,304.0
944.0,328.0
794.0,361.0
1457.0,527.0
496.0,727.0
789.0,493.0
1024.0,371.0
458.0,678.0
1161.0,348.0
633.0,718.0
287.0,485.0
195.0,505.0
516.0,625.0
861.0,317.0
1251.0,553.0
456.0,517.0
994.0,733.0
432.0,668.0
362.0,307.0
1257.0,414.0
748.0,365.0
708.0,492.0
1006.0,786.0
937.0,374.0
1570.0,378.0
606.0,750.0
308.0,297.0
208.0,486.0
570.0,773.0
91.0,469.0
144.0,296.0
693.0,620.0
548.0,321.0
1080.0,549.0
1053.0,358.0
744.0,504.0
721.0,747.0
679.0,766.0
968.0,380.0
1483.0,407.0
1311.0,391.0
821.0,768.0
883.0,357.0
370.0,520.0
1206.0,708.0
782.0,652.0
1190.0,515.0
336.0,317.0
705.0,724.0
1039.0,362.0
852.0,369.0
921.0,784.0
1219.0,311.0
421.0,720.0
547.0,723.0
1291.0,387.0
53.0,288.0
1095.0,723.0
789.0,733.0
504.0,322.0
576.0,305.0
78.0,447.0
766.0,494.0
724.0,506.0
698.0,334.0
908.0,749.0
1074.0,700.0
626.0,343.0
325.0,534.0
842.0,704.0
657.0,344.0
569.0,513.0
443.0,720.0
915.0,848.0
881.0,515.0
593.0,518.0
386.0,78.0
541.0,771.0
80.0,275.0
57.0,446.0
1222.0,546.0
929.0,739.0
811.0,646.0
657.0,760.0
1305.0,554.0
613.0,523.0
631.0,760.0
972.0,291.0
524.0,735.0
1148.0,715.0
678.0,736.0
1238.0,394.0
926.0,332.0
820.0,730.0
585.0,349.0
1406.0,550.0
1218.0,414.0
869.0,738.0
770.0,370.0
794.0,702.0
890.0,779.0
1294.0,729.0
465.0,721.0
482.0,315.0
1279.0,543.0
348.0,282.0
365.0,513.0
1083.0,732.0
1497.0,406.0
1242.0,377.0
1284.0,370.0
