x,y
713.0,653.0
911.0,775.0
662.0,641.0
759.0,671.0
183.0,345.0
794.0,680.0
844.0,384.0
738.0,666.0
928.0,558.0
520.0,517.0
984.0,435.0
644.0,275.0
324.0,277.0
940.0,579.0
724.0,505.0
862.0,473.0
836.0,547.0
976.0,328.0
869.0,557.0
806.0,517.0
450.0,262.0
1018.0,624.0
621.0,596.0
538.0,558.0
530.0,531.0
936.0,360.0
631.0,562.0
566.0,529.0
999.0,518.0
269.0,407.0
586.0,305.0
664.0,570.0
938.0,653.0
914.0,538.0
216.0,386.0
979.0,372.0
717.0,606.0
93.0,272.0
649.0,459.0
888.0,514.0
967.0,279.0
773.0,468.0
200.0,302.0
600.0,564.0
638.0,418.0
128.0,314.0
541.0,292.0
242.0,380.0
836.0,335.0
472.0,468.0
299.0,406.0
612.0,472.0
640.0,605.0
226.0,303.0
823.0,742.0
368.0,258.0
251.0,402.0
195.0,285.0
380.0,275.0
587.0,535.0
613.0,521.0
425.0,393.0
860.0,304.0
724.0,371.0
174.0,293.0
782.0,419.0
713.0,492.0
957.0,336.0
580.0,448.0
966.0,534.0
681.0,570.0
421.0,482.0
487.0,388.0
258.0,325.0
499.0,345.0
674.0,485.0
349.0,307.0
535.0,467.0
497.0,489.0
855.0,427.0
547.0,379.0
900.0,531.0
651.0,328.0
892.0,468.0
495.0,432.0
428.0,464.0
516.0,298.0
598.0,341.0
376.0,371.0
837.0,469.0
450.0,430.0
744.0,344.0
373.0,456.0
305.0,369.0
229.0,314.0
776.0,399.0
443.0,394.0
728.0,383.0
901.0,335.0
825.0,418.0
853.0,352.0
786.0,506.0
746.0,411.0
586.0,366.0
716.0,635.0
615.0,493.0
568.0,476.0
751.0,459.0
435.0,198.0
523.0,354.0
464.0,371.0
369.0,213.0
441.0,220.0
949.0,340.0
528.0,493.0
416.0,355.0
384.0,170.0
480.0,476.0
348.0,428.0
641.0,499.0
414.0,204.0
794.0,371.0
258.0,345.0
706.0,357.0
560.0,294.0
691.0,420.0
660.0,275.0
575.0,388.0
400.0,436.0
398.0,314.0
701.0,326.0
878.0,286.0
501.0,391.0
679.0,612.0
604.0,551.0
601.0,455.0
400.0,347.0
475.0,330.0
403.0,194.0
767.0,499.0
842.0,342.0
426.0,303.0
352.0,404.0
496.0,307.0
463.0,453.0
694.0,588.0
517.0,398.0
315.0,322.0
667.0,415.0
514.0,322.0
124.0,287.0
816.0,363.0
902.0,320.0
147.0,290.0
473.0,309.0
811.0,500.0
466.0,281.0
407.0,388.0
423.0,162.0
729.0,326.0
697.0,253.0
507.0,228.0
752.0,379.0
909.0,269.0
331.0,350.0
105.0,282.0
288.0,350.0
911.0,353.0
647.0,355.0
419.0,442.0
826.0,463.0
560.0,350.0
619.0,348.0
532.0,448.0
442.0,310.0
642.0,316.0
577.0,404.0
693.0,345.0
617.0,415.0
156.0,290.0
865.0,403.0
801.0,439.0
658.0,366.0
65.0,260.0
661.0,239.0
840.0,509.0
693.0,311.0
308.0,312.0
469.0,431.0
449.0,231.0
827.0,445.0
761.0,356.0
826.0,374.0
352.0,458.0
486.0,490.0
417.0,242.0
773.0,370.0
726.0,435.0
825.0,285.0
541.0,353.0
435.0,343.0
479.0,363.0
484.0,197.0
413.0,281.0
524.0,428.0
537.0,411.0
456.0,352.0
566.0,492.0
567.0,515.0
368.0,416.0
653.0,342.0
532.0,224.0
387.0,310.0
740.0,445.0
611.0,383.0
449.0,205.0
772.0,327.0
673.0,280.0
365.0,277.0
895.0,366.0
663.0,311.0
568.0,422.0
590.0,327.0
589.0,283.0
536.0,363.0
671.0,372.0
891.0,305.0
426.0,289.0
603.0,326.0
531.0,432.0
547.0,361.0
417.0,396.0
785.0,313.0
783.0,299.0
678.0,458.0
132.0,269.0
718.0,325.0
484.0,208.0
765.0,439.0
544.0,234.0
823.0,512.0
759.0,416.0
507.0,440.0
403.0,302.0
443.0,325.0
586.0,385.0
348.0,345.0
717.0,448.0
459.0,238.0
884.0,308.0
539.0,443.0
777.0,315.0
248.0,391.0
909.0,295.0
114.0,276.0
694.0,432.0
403.0,465.0
828.0,452.0
618.0,386.0
747.0,418.0
588.0,340.0
418.0,257.0
475.0,302.0
442.0,248.0
633.0,428.0
648.0,428.0
584.0,527.0
566.0,418.0
736.0,311.0
611.0,453.0
167.0,287.0
769.0,427.0
583.0,362.0
592.0,410.0
402.0,285.0
349.0,381.0
364.0,426.0
667.0,350.0
716.0,429.0
428.0,351.0
702.0,470.0
926.0,305.0
924.0,357.0
562.0,353.0
