x,y
1079.0,679.0
881.0,644.0
1167.0,669.0
906.0,617.0
821.0,651.0
794.0,649.0
861.0,641.0
1024.0,655.0
927.0,639.0
954.0,640.0
1005.0,659.0
1060.0,664.0
1098.0,618.0
1258.0,653.0
1281.0,658.0
1144.0,617.0
1117.0,590.0
993.0,625.0
932.0,614.0
1147.0,667.0
980.0,613.0
1110.0,673.0
948.0,611.0
1192.0,644.0
1240.0,646.0
901.0,631.0
1222.0,665.0
1074.0,619.0
1096.0,594.0
1187.0,660.0
1214.0,617.0
837.0,645.0
1016.0,629.0
1154.0,647.0
1234.0,624.0
1047.0,638.0
1024.0,603.0
1048.0,609.0
1129.0,626.0
1214.0,636.0
1073.0,590.0
1167.0,615.0
887.0,617.0
1060.0,638.0
1000.0,593.0
1072.0,646.0
986.0,597.0
1011.0,606.0
1110.0,612.0
1117.0,621.0
1132.0,670.0
964.0,600.0
890.0,628.0
1105.0,640.0
1004.0,603.0
1070.0,627.0
1085.0,588.0
1014.0,612.0
1106.0,647.0
971.0,604.0
1054.0,601.0
1120.0,611.0
1107.0,606.0
1086.0,596.0
1247.0,656.0
1047.0,628.0
1193.0,621.0
1002.0,627.0
1917.0,1078.0
1201.0,668.0
1142.0,620.0
