x,y
473.0,790.0
1199.0,790.0
548.0,685.0
1146.0,684.0
1325.0,692.0
1320.0,564.0
856.0,473.0
743.0,779.0
601.0,815.0
890.0,827.0
1239.0,815.0
1292.0,698.0
1191.0,622.0
1211.0,799.0
820.0,668.0
387.0,821.0
1031.0,786.0
982.0,796.0
865.0,727.0
718.0,621.0
1020.0,615.0
405.0,622.0
1074.0,655.0
1300.0,683.0
1007.0,478.0
1299.0,814.0
735.0,747.0
957.0,522.0
1266.0,517.0
1285.0,721.0
710.0,756.0
466.0,803.0
481.0,599.0
683.0,776.0
518.0,623.0
1023.0,475.0
1047.0,746.0
699.0,481.0
1111.0,841.0
1232.0,778.0
547.0,828.0
1224.0,756.0
512.0,808.0
591.0,815.0
957.0,742.0
1380.0,754.0
631.0,755.0
1151.0,653.0
543.0,644.0
987.0,649.0
804.0,789.0
902.0,727.0
641.0,696.0
294.0,813.0
1266.0,741.0
1206.0,854.0
498.0,590.0
847.0,784.0
1356.0,745.0
584.0,667.0
284.0,844.0
1250.0,755.0
1132.0,540.0
1293.0,558.0
1304.0,741.0
946.0,769.0
864.0,639.0
526.0,809.0
1090.0,495.0
773.0,540.0
1262.0,799.0
1281.0,526.0
366.0,822.0
1104.0,749.0
848.0,492.0
1207.0,616.0
742.0,713.0
1145.0,632.0
1244.0,600.0
1016.0,739.0
1040.0,460.0
687.0,472.0
665.0,490.0
1303.0,565.0
1151.0,783.0
1254.0,564.0
1219.0,742.0
1068.0,783.0
1131.0,622.0
992.0,739.0
1021.0,850.0
901.0,681.0
515.0,574.0
920.0,453.0
1174.0,717.0
938.0,820.0
881.0,605.0
1063.0,484.0
492.0,860.0
750.0,554.0
1314.0,819.0
1346.0,731.0
738.0,685.0
226.0,849.0
652.0,540.0
676.0,819.0
1208.0,489.0
974.0,666.0
683.0,593.0
593.0,568.0
788.0,681.0
1315.0,750.0
951.0,837.0
441.0,619.0
625.0,814.0
932.0,506.0
447.0,836.0
796.0,493.0
1348.0,778.0
645.0,501.0
843.0,616.0
607.0,535.0
744.0,820.0
1131.0,731.0
880.0,792.0
1166.0,586.0
846.0,568.0
728.0,609.0
1064.0,813.0
720.0,656.0
1226.0,693.0
939.0,569.0
683.0,690.0
1010.0,510.0
1194.0,563.0
1042.0,672.0
949.0,540.0
1186.0,770.0
1093.0,612.0
412.0,846.0
778.0,699.0
871.0,454.0
1078.0,484.0
778.0,481.0
1257.0,721.0
511.0,658.0
1161.0,555.0
539.0,583.0
941.0,469.0
831.0,836.0
756.0,776.0
850.0,653.0
1155.0,614.0
434.0,860.0
1113.0,595.0
413.0,812.0
700.0,761.0
1121.0,557.0
582.0,593.0
977.0,475.0
1039.0,571.0
575.0,527.0
1073.0,626.0
1176.0,753.0
1111.0,493.0
779.0,772.0
819.0,532.0
672.0,650.0
1328.0,761.0
755.0,638.0
631.0,505.0
773.0,849.0
754.0,459.0
802.0,673.0
835.0,578.0
249.0,840.0
397.0,847.0
668.0,536.0
720.0,697.0
1050.0,471.0
1009.0,536.0
920.0,526.0
988.0,607.0
601.0,646.0
735.0,485.0
983.0,834.0
971.0,501.0
938.0,656.0
1130.0,480.0
466.0,828.0
843.0,508.0
1038.0,851.0
702.0,594.0
1067.0,712.0
1098.0,526.0
672.0,688.0
634.0,822.0
460.0,809.0
999.0,633.0
699.0,690.0
1101.0,788.0
628.0,631.0
1175.0,500.0
720.0,517.0
1048.0,527.0
748.0,381.0
230.0,861.0
600.0,516.0
737.0,553.0
620.0,515.0
922.0,665.0
1269.0,601.0
