x,y
1184.0,730.0
1283.0,809.0
650.0,732.0
669.0,676.0
1219.0,816.0
1134.0,828.0
713.0,690.0
552.0,730.0
508.0,739.0
1280.0,767.0
605.0,765.0
1086.0,727.0
1198.0,725.0
1072.0,789.0
581.0,727.0
1247.0,726.0
1139.0,582.0
1187.0,825.0
1035.0,782.0
1118.0,824.0
1219.0,710.0
451.0,733.0
1307.0,735.0
615.0,568.0
850.0,681.0
560.0,714.0
1024.0,747.0
674.0,586.0
1190.0,698.0
803.0,707.0
530.0,736.0
712.0,599.0
750.0,770.0
1160.0,677.0
684.0,702.0
735.0,684.0
462.0,738.0
1240.0,694.0
640.0,725.0
950.0,747.0
1232.0,717.0
1052.0,794.0
847.0,706.0
1049.0,739.0
603.0,719.0
1202.0,629.0
687.0,742.0
982.0,791.0
674.0,788.0
670.0,739.0
715.0,659.0
1264.0,825.0
1101.0,697.0
480.0,744.0
1093.0,785.0
1148.0,708.0
1202.0,823.0
766.0,773.0
718.0,786.0
692.0,777.0
236.0,750.0
832.0,798.0
1169.0,821.0
1100.0,815.0
946.0,630.0
870.0,706.0
708.0,552.0
1687.0,1033.0
976.0,615.0
846.0,625.0
988.0,752.0
898.0,769.0
996.0,795.0
438.0,719.0
1112.0,784.0
1088.0,586.0
842.0,790.0
968.0,791.0
1063.0,615.0
1018.0,624.0
755.0,673.0
704.0,534.0
644.0,551.0
785.0,730.0
829.0,638.0
1076.0,719.0
1125.0,672.0
955.0,713.0
1158.0,710.0
810.0,599.0
732.0,785.0
1101.0,622.0
807.0,697.0
731.0,543.0
421.0,739.0
1088.0,597.0
749.0,659.0
744.0,578.0
915.0,770.0
1778.0,1043.0
1054.0,726.0
1148.0,794.0
1031.0,684.0
936.0,780.0
877.0,679.0
829.0,675.0
886.0,777.0
754.0,627.0
756.0,716.0
686.0,644.0
885.0,907.0
501.0,737.0
1127.0,646.0
961.0,677.0
647.0,605.0
1063.0,624.0
546.0,737.0
1086.0,663.0
700.0,717.0
235.0,731.0
923.0,651.0
619.0,724.0
812.0,587.0
737.0,649.0
818.0,692.0
1008.0,780.0
867.0,770.0
976.0,728.0
858.0,625.0
771.0,760.0
998.0,634.0
1123.0,699.0
730.0,750.0
876.0,650.0
1103.0,726.0
696.0,743.0
821.0,728.0
892.0,796.0
762.0,720.0
723.0,732.0
741.0,620.0
851.0,729.0
925.0,886.0
1050.0,627.0
202.0,743.0
1133.0,565.0
773.0,620.0
904.0,714.0
783.0,517.0
1069.0,648.0
1109.0,602.0
843.0,660.0
935.0,686.0
885.0,749.0
960.0,762.0
532.0,758.0
887.0,630.0
1097.0,672.0
1160.0,814.0
960.0,776.0
1044.0,575.0
933.0,617.0
1000.0,734.0
724.0,625.0
840.0,735.0
726.0,518.0
770.0,607.0
1051.0,708.0
1013.0,741.0
977.0,704.0
1061.0,664.0
926.0,673.0
637.0,594.0
1078.0,562.0
812.0,611.0
954.0,646.0
1132.0,803.0
709.0,584.0
641.0,573.0
646.0,534.0
998.0,699.0
822.0,643.0
961.0,650.0
969.0,690.0
812.0,579.0
1108.0,653.0
912.0,734.0
883.0,717.0
1076.0,615.0
1116.0,721.0
1056.0,685.0
922.0,608.0
699.0,583.0
947.0,702.0
825.0,756.0
700.0,657.0
874.0,605.0
937.0,734.0
1201.0,706.0
1087.0,810.0
1035.0,696.0
910.0,639.0
816.0,762.0
1130.0,718.0
899.0,697.0
996.0,601.0
807.0,660.0
908.0,617.0
726.0,601.0
774.0,706.0
636.0,585.0
714.0,771.0
487.0,729.0
1126.0,685.0
738.0,606.0
790.0,711.0
804.0,637.0
813.0,572.0
1030.0,646.0
675.0,555.0
873.0,747.0
695.0,573.0
676.0,561.0
852.0,766.0
984.0,634.0
892.0,671.0
951.0,616.0
795.0,622.0
797.0,668.0
812.0,726.0
923.0,772.0
970.0,643.0
1029.0,601.0
788.0,759.0
733.0,601.0
684.0,580.0
892.0,625.0
1117.0,587.0
936.0,747.0
968.0,649.0
799.0,745.0
874.0,633.0
510.0,719.0
976.0,688.0
809.0,662.0
995.0,766.0
1153.0,822.0
780.0,665.0
830.0,589.0
750.0,626.0
644.0,561.0
1029.0,596.0
957.0,699.0
1094.0,691.0
1013.0,663.0
1078.0,602.0
1171.0,703.0
847.0,770.0
1060.0,716.0
765.0,646.0
1023.0,735.0
817.0,673.0
990.0,593.0
987.0,742.0
970.0,675.0
848.0,671.0
947.0,652.0
904.0,659.0
947.0,603.0
890.0,655.0
1085.0,569.0
1038.0,692.0
977.0,624.0
905.0,675.0
945.0,640.0
901.0,625.0
878.0,793.0
492.0,740.0
1054.0,686.0
1000.0,678.0
830.0,698.0
701.0,564.0
798.0,642.0
1051.0,714.0
717.0,761.0
982.0,694.0
991.0,688.0
1146.0,811.0
641.0,565.0
948.0,604.0
919.0,729.0
911.0,672.0
970.0,611.0
1096.0,726.0
930.0,775.0
719.0,618.0
994.0,729.0
728.0,680.0
698.0,734.0
1025.0,612.0
934.0,661.0
892.0,787.0
981.0,576.0
991.0,791.0
830.0,635.0
913.0,693.0
