x,y
781.0,740.0
1156.0,724.0
1054.0,747.0
887.0,717.0
1055.0,720.0
1019.0,724.0
1037.0,725.0
1136.0,756.0
1069.0,722.0
1236.0,734.0
1163.0,772.0
919.0,745.0
967.0,714.0
1003.0,719.0
1114.0,749.0
984.0,737.0
1009.0,745.0
1088.0,739.0
1083.0,753.0
978.0,721.0
914.0,718.0
936.0,718.0
1014.0,715.0
1006.0,725.0
1034.0,709.0
1220.0,727.0
984.0,717.0
978.0,751.0
1024.0,746.0
1125.0,725.0
1004.0,732.0
946.0,748.0
1144.0,722.0
1065.0,759.0
984.0,728.0
1098.0,763.0
959.0,711.0
1060.0,748.0
990.0,739.0
1018.0,730.0
