x,y
964.0,628.0
1012.0,620.0
1042.0,616.0
532.0,611.0
705.0,569.0
473.0,630.0
1004.0,563.0
520.0,602.0
951.0,624.0
420.0,610.0
981.0,557.0
101.0,646.0
321.0,619.0
614.0,625.0
377.0,618.0
876.0,618.0
499.0,604.0
428.0,602.0
588.0,631.0
470.0,600.0
528.0,565.0
567.0,485.0
401.0,629.0
542.0,638.0
345.0,624.0
551.0,581.0
1016.0,558.0
508.0,490.0
937.0,621.0
575.0,514.0
600.0,568.0
1028.0,621.0
894.0,613.0
627.0,621.0
584.0,566.0
1108.0,555.0
294.0,621.0
798.0,586.0
843.0,617.0
644.0,597.0
616.0,559.0
873.0,543.0
861.0,580.0
703.0,629.0
997.0,620.0
483.0,495.0
606.0,547.0
663.0,489.0
1054.0,535.0
938.0,568.0
550.0,604.0
630.0,611.0
367.0,620.0
847.0,575.0
559.0,622.0
831.0,595.0
726.0,614.0
844.0,478.0
582.0,628.0
586.0,608.0
780.0,506.0
661.0,576.0
697.0,591.0
608.0,493.0
846.0,547.0
787.0,583.0
590.0,515.0
855.0,574.0
536.0,489.0
615.0,586.0
730.0,597.0
671.0,565.0
725.0,535.0
829.0,619.0
957.0,559.0
902.0,561.0
906.0,580.0
945.0,530.0
951.0,457.0
913.0,611.0
768.0,609.0
669.0,508.0
578.0,553.0
886.0,551.0
698.0,522.0
674.0,530.0
807.0,533.0
687.0,552.0
1031.0,548.0
1068.0,715.0
409.0,616.0
655.0,608.0
815.0,608.0
789.0,610.0
971.0,609.0
621.0,493.0
946.0,601.0
688.0,609.0
659.0,604.0
933.0,548.0
676.0,563.0
761.0,500.0
491.0,509.0
853.0,608.0
623.0,591.0
790.0,514.0
558.0,609.0
919.0,621.0
592.0,526.0
572.0,529.0
552.0,542.0
950.0,467.0
765.0,588.0
574.0,477.0
720.0,573.0
332.0,622.0
66.0,646.0
872.0,605.0
739.0,569.0
807.0,597.0
770.0,544.0
536.0,508.0
985.0,615.0
614.0,601.0
785.0,592.0
732.0,543.0
591.0,600.0
620.0,505.0
604.0,605.0
848.0,554.0
674.0,518.0
894.0,505.0
742.0,540.0
745.0,623.0
790.0,562.0
487.0,602.0
571.0,546.0
699.0,541.0
635.0,572.0
884.0,584.0
798.0,572.0
739.0,597.0
602.0,515.0
805.0,523.0
897.0,528.0
665.0,622.0
689.0,634.0
97.0,634.0
620.0,480.0
954.0,474.0
649.0,578.0
781.0,551.0
704.0,608.0
668.0,499.0
579.0,520.0
767.0,534.0
574.0,595.0
910.0,529.0
950.0,543.0
703.0,551.0
629.0,552.0
856.0,501.0
755.0,606.0
761.0,564.0
394.0,615.0
652.0,549.0
841.0,528.0
865.0,610.0
869.0,524.0
793.0,577.0
685.0,528.0
646.0,541.0
515.0,508.0
678.0,532.0
550.0,501.0
778.0,537.0
767.0,560.0
953.0,604.0
740.0,618.0
952.0,563.0
501.0,513.0
671.0,584.0
620.0,523.0
853.0,569.0
573.0,505.0
516.0,494.0
664.0,574.0
773.0,577.0
525.0,507.0
821.0,545.0
846.0,540.0
678.0,556.0
625.0,533.0
1063.0,555.0
957.0,608.0
811.0,600.0
666.0,541.0
350.0,624.0
865.0,494.0
873.0,585.0
815.0,527.0
504.0,509.0
560.0,492.0
583.0,477.0
745.0,557.0
876.0,515.0
801.0,543.0
604.0,525.0
747.0,566.0
834.0,555.0
691.0,622.0
879.0,600.0
636.0,523.0
923.0,595.0
726.0,530.0
558.0,500.0
625.0,539.0
886.0,563.0
673.0,623.0
821.0,558.0
744.0,575.0
811.0,516.0
873.0,536.0
764.0,549.0
847.0,596.0
592.0,548.0
840.0,520.0
818.0,511.0
827.0,565.0
512.0,522.0
884.0,602.0
600.0,536.0
657.0,598.0
1050.0,552.0
753.0,523.0
782.0,605.0
775.0,562.0
650.0,543.0
794.0,504.0
578.0,489.0
712.0,584.0
713.0,544.0
909.0,507.0
979.0,612.0
562.0,590.0
1919.0,1081.0
843.0,563.0
954.0,618.0
783.0,566.0
764.0,535.0
614.0,483.0
937.0,518.0
309.0,619.0
770.0,538.0
896.0,521.0
737.0,620.0
521.0,501.0
850.0,511.0
613.0,517.0
1013.0,543.0
680.0,546.0
622.0,519.0
