x,y
1259.0,1232.0
786.0,1105.0
2208.0,938.0
1580.0,1280.0
1946.0,1100.0
2014.0,746.0
1491.0,1271.0
2061.0,846.0
1383.0,1430.0
1276.0,1327.0
1689.0,1144.0
909.0,1005.0
1497.0,1379.0
741.0,943.0
1723.0,975.0
1622.0,971.0
858.0,1140.0
2067.0,1043.0
1197.0,1307.0
1206.0,995.0
1439.0,1148.0
1664.0,1192.0
1118.0,1327.0
1042.0,1216.0
1433.0,1011.0
1895.0,925.0
1640.0,1212.0
1196.0,1161.0
1056.0,828.0
1929.0,1047.0
1509.0,1018.0
1393.0,996.0
1535.0,1132.0
1345.0,1151.0
1063.0,990.0
829.0,1026.0
998.0,1117.0
1075.0,1159.0
1331.0,1376.0
955.0,913.0
1330.0,1013.0
1791.0,676.0
1412.0,810.0
1561.0,582.0
1247.0,1056.0
1296.0,1171.0
1020.0,867.0
1595.0,692.0
798.0,1053.0
891.0,639.0
1706.0,1023.0
1149.0,1218.0
2155.0,1118.0
1670.0,867.0
1792.0,929.0
1521.0,610.0
991.0,994.0
2196.0,889.0
1345.0,626.0
1390.0,578.0
1433.0,1091.0
1149.0,844.0
1348.0,760.0
1398.0,1241.0
1130.0,1027.0
1826.0,1055.0
1129.0,654.0
1139.0,734.0
1260.0,959.0
1426.0,594.0
1058.0,771.0
1527.0,784.0
1736.0,1097.0
1950.0,810.0
1963.0,976.0
1140.0,768.0
1342.0,597.0
1141.0,1435.0
1091.0,1085.0
1891.0,749.0
1685.0,929.0
1630.0,837.0
1574.0,668.0
1773.0,1153.0
1336.0,1081.0
1518.0,937.0
1506.0,819.0
1871.0,966.0
1468.0,634.0
1568.0,820.0
1712.0,822.0
1756.0,805.0
1677.0,893.0
1269.0,760.0
1057.0,900.0
1546.0,1032.0
1393.0,627.0
1605.0,1057.0
1484.0,571.0
924.0,939.0
1152.0,711.0
1078.0,927.0
1084.0,960.0
1360.0,587.0
1266.0,654.0
1265.0,783.0
1184.0,604.0
1583.0,1244.0
1286.0,699.0
1120.0,799.0
1613.0,793.0
1562.0,1114.0
1353.0,816.0
1315.0,871.0
1375.0,693.0
2687.0,1086.0
1230.0,691.0
1506.0,892.0
1405.0,930.0
1159.0,939.0
1460.0,746.0
1220.0,844.0
1492.0,545.0
1707.0,1048.0
1462.0,827.0
1263.0,887.0
1534.0,969.0
1536.0,703.0
1275.0,821.0
1518.0,568.0
1216.0,808.0
1584.0,888.0
1296.0,592.0
1836.0,805.0
1383.0,703.0
1611.0,758.0
1215.0,588.0
1205.0,743.0
1392.0,734.0
1458.0,596.0
1699.0,746.0
1500.0,863.0
1209.0,913.0
1264.0,722.0
1197.0,649.0
1459.0,783.0
1341.0,662.0
1427.0,891.0
1135.0,873.0
1299.0,977.0
1393.0,664.0
1363.0,951.0
1470.0,663.0
1554.0,735.0
1501.0,682.0
1451.0,717.0
1273.0,627.0
1345.0,837.0
1607.0,723.0
1413.0,777.0
1440.0,856.0
1724.0,841.0
1796.0,770.0
1431.0,569.0
1397.0,880.0
1688.0,851.0
1442.0,1263.0
1730.0,1139.0
1338.0,858.0
1564.0,644.0
1377.0,754.0
1495.0,563.0
1468.0,860.0
1360.0,1400.0
1393.0,679.0
1317.0,645.0
1464.0,691.0
1388.0,748.0
1712.0,1000.0
1369.0,1267.0
1558.0,1048.0
1459.0,1238.0
1663.0,823.0
1376.0,890.0
1596.0,741.0
1592.0,1144.0
