x,y
1439.0,1022.0
366.0,1003.0
1407.0,1012.0
175.0,979.0
1161.0,966.0
1417.0,1001.0
312.0,959.0
381.0,957.0
323.0,970.0
347.0,982.0
1192.0,918.0
20.0,999.0
1229.0,1015.0
345.0,960.0
413.0,983.0
830.0,998.0
1244.0,1011.0
1347.0,942.0
281.0,971.0
882.0,953.0
1054.0,939.0
1179.0,955.0
191.0,979.0
826.0,932.0
1196.0,1010.0
722.0,993.0
1247.0,918.0
140.0,979.0
96.0,974.0
217.0,967.0
1137.0,963.0
1292.0,956.0
1058.0,946.0
62.0,985.0
805.0,963.0
621.0,958.0
779.0,925.0
1409.0,966.0
735.0,927.0
399.0,970.0
1244.0,968.0
1031.0,959.0
124.0,974.0
1242.0,974.0
1252.0,1001.0
391.0,962.0
1475.0,1017.0
1197.0,997.0
1381.0,984.0
18.0,990.0
1365.0,948.0
1226.0,994.0
1241.0,911.0
1287.0,994.0
859.0,926.0
1081.0,948.0
74.0,996.0
1406.0,991.0
1218.0,921.0
161.0,980.0
875.0,966.0
1068.0,928.0
1270.0,953.0
1182.0,933.0
882.0,938.0
1299.0,922.0
710.0,970.0
1248.0,944.0
826.0,918.0
1270.0,973.0
238.0,968.0
1344.0,995.0
1387.0,1014.0
1225.0,938.0
1136.0,979.0
1384.0,950.0
1187.0,945.0
1010.0,902.0
94.0,991.0
1228.0,950.0
786.0,903.0
1052.0,898.0
1261.0,988.0
866.0,901.0
1155.0,937.0
1164.0,949.0
991.0,966.0
965.0,988.0
1022.0,993.0
1289.0,983.0
1022.0,903.0
607.0,955.0
823.0,927.0
857.0,974.0
968.0,931.0
1023.0,921.0
454.0,964.0
1449.0,997.0
1014.0,994.0
181.0,984.0
1324.0,960.0
1241.0,985.0
1412.0,972.0
80.0,973.0
1351.0,994.0
1354.0,972.0
1428.0,977.0
1425.0,986.0
101.0,996.0
1214.0,949.0
1293.0,1004.0
1390.0,1002.0
1375.0,1001.0
1181.0,981.0
1001.0,968.0
1236.0,981.0
842.0,900.0
1248.0,929.0
151.0,981.0
1172.0,994.0
1450.0,1011.0
1042.0,959.0
1097.0,970.0
979.0,986.0
354.0,983.0
961.0,910.0
1289.0,951.0
1062.0,923.0
843.0,911.0
1196.0,934.0
1278.0,923.0
934.0,977.0
974.0,979.0
751.0,956.0
1399.0,945.0
403.0,984.0
1040.0,949.0
1188.0,933.0
1198.0,929.0
802.0,943.0
1088.0,950.0
1079.0,889.0
992.0,984.0
729.0,917.0
1478.0,999.0
856.0,901.0
700.0,915.0
1331.0,937.0
412.0,959.0
756.0,924.0
681.0,910.0
824.0,940.0
800.0,969.0
1142.0,985.0
1188.0,923.0
1455.0,979.0
1214.0,1000.0
1314.0,1000.0
52.0,991.0
997.0,950.0
1195.0,954.0
1465.0,984.0
1271.0,977.0
1339.0,961.0
844.0,903.0
875.0,908.0
1280.0,962.0
1402.0,962.0
1326.0,977.0
850.0,968.0
55.0,982.0
1334.0,946.0
1101.0,954.0
1249.0,942.0
359.0,960.0
782.0,965.0
1376.0,929.0
287.0,966.0
810.0,950.0
1007.0,968.0
1215.0,935.0
1205.0,936.0
1194.0,975.0
1211.0,975.0
894.0,921.0
62.0,973.0
1307.0,995.0
825.0,911.0
1033.0,945.0
1080.0,938.0
111.0,991.0
1207.0,994.0
1041.0,940.0
1269.0,967.0
720.0,907.0
992.0,954.0
918.0,983.0
1189.0,995.0
1339.0,941.0
1168.0,947.0
1085.0,968.0
839.0,963.0
1000.0,981.0
819.0,960.0
880.0,965.0
810.0,898.0
1025.0,929.0
942.0,993.0
42.0,989.0
1356.0,987.0
881.0,982.0
1138.0,943.0
770.0,924.0
959.0,892.0
867.0,915.0
1246.0,953.0
1155.0,984.0
1370.0,970.0
1026.0,951.0
1457.0,1014.0
1381.0,935.0
403.0,966.0
1308.0,966.0
1026.0,937.0
1140.0,932.0
835.0,961.0
94.0,981.0
44.0,983.0
784.0,918.0
1154.0,948.0
1287.0,937.0
736.0,962.0
1340.0,929.0
526.0,957.0
1131.0,943.0
1224.0,980.0
962.0,914.0
1238.0,955.0
424.0,961.0
1267.0,938.0
1257.0,994.0
1120.0,948.0
1112.0,933.0
951.0,931.0
1366.0,981.0
1271.0,1005.0
1259.0,939.0
703.0,968.0
157.0,975.0
1249.0,956.0
117.0,978.0
1036.0,996.0
1011.0,988.0
