x,y
678.0,797.0
502.0,813.0
1444.0,819.0
808.0,829.0
1410.0,823.0
674.0,809.0
945.0,766.0
1521.0,782.0
1500.0,758.0
1436.0,791.0
705.0,609.0
841.0,770.0
1060.0,809.0
1240.0,818.0
908.0,611.0
952.0,795.0
1089.0,499.0
1508.0,738.0
1208.0,679.0
800.0,825.0
1417.0,834.0
592.0,822.0
900.0,705.0
1368.0,720.0
1293.0,685.0
898.0,794.0
718.0,820.0
1508.0,856.0
1410.0,891.0
1080.0,517.0
939.0,639.0
1085.0,660.0
1356.0,519.0
1239.0,646.0
1417.0,659.0
1380.0,552.0
893.0,664.0
1479.0,780.0
1295.0,514.0
1298.0,764.0
882.0,838.0
1332.0,743.0
629.0,631.0
1084.0,794.0
493.0,843.0
1431.0,779.0
1340.0,768.0
731.0,821.0
1187.0,546.0
1172.0,767.0
769.0,698.0
1542.0,610.0
665.0,622.0
1257.0,772.0
911.0,531.0
1275.0,842.0
1371.0,692.0
1518.0,727.0
889.0,703.0
1231.0,769.0
1259.0,699.0
1114.0,751.0
1315.0,780.0
1055.0,501.0
931.0,496.0
1519.0,864.0
1559.0,817.0
862.0,850.0
1099.0,627.0
1157.0,794.0
959.0,731.0
1028.0,641.0
718.0,599.0
1013.0,861.0
601.0,853.0
1048.0,549.0
915.0,488.0
738.0,633.0
1155.0,476.0
1541.0,730.0
1193.0,695.0
1527.0,605.0
1079.0,753.0
1099.0,849.0
1139.0,687.0
1430.0,654.0
574.0,826.0
1043.0,515.0
1274.0,881.0
911.0,869.0
427.0,847.0
1494.0,553.0
1519.0,598.0
817.0,582.0
1157.0,864.0
993.0,678.0
934.0,716.0
1421.0,603.0
761.0,592.0
1230.0,876.0
1259.0,613.0
1438.0,522.0
1223.0,817.0
638.0,865.0
835.0,554.0
1228.0,620.0
835.0,656.0
1262.0,535.0
1026.0,515.0
692.0,639.0
1006.0,700.0
984.0,480.0
1161.0,597.0
1292.0,819.0
757.0,840.0
1336.0,624.0
1462.0,795.0
847.0,527.0
835.0,826.0
1532.0,789.0
1285.0,746.0
