x,y
1732.0,555.0
1539.0,735.0
1507.0,562.0
1690.0,639.0
936.0,531.0
500.0,581.0
1299.0,897.0
1320.0,932.0
306.0,766.0
326.0,552.0
515.0,690.0
835.0,534.0
1008.0,723.0
1067.0,550.0
1319.0,546.0
303.0,703.0
532.0,561.0
1512.0,626.0
1425.0,789.0
1549.0,588.0
1020.0,554.0
844.0,697.0
1753.0,565.0
746.0,925.0
742.0,703.0
1121.0,724.0
405.0,679.0
1591.0,596.0
1761.0,587.0
629.0,570.0
1369.0,788.0
1349.0,725.0
549.0,698.0
1164.0,923.0
382.0,585.0
1458.0,736.0
573.0,702.0
907.0,552.0
460.0,781.0
830.0,857.0
1419.0,747.0
875.0,861.0
1743.0,633.0
1128.0,565.0
793.0,1012.0
1280.0,700.0
1371.0,602.0
940.0,572.0
659.0,758.0
1042.0,959.0
1315.0,753.0
807.0,586.0
423.0,700.0
1170.0,749.0
1195.0,888.0
376.0,550.0
1281.0,564.0
1036.0,752.0
1495.0,776.0
1204.0,998.0
772.0,561.0
1045.0,796.0
720.0,559.0
409.0,577.0
1285.0,965.0
562.0,791.0
704.0,732.0
1180.0,609.0
494.0,553.0
1028.0,587.0
375.0,778.0
233.0,555.0
949.0,677.0
935.0,838.0
1227.0,606.0
436.0,515.0
217.0,753.0
1506.0,757.0
529.0,702.0
676.0,574.0
1397.0,786.0
796.0,751.0
648.0,557.0
276.0,556.0
1233.0,591.0
1512.0,595.0
596.0,578.0
933.0,938.0
614.0,593.0
184.0,701.0
1720.0,633.0
1328.0,605.0
1560.0,762.0
1025.0,825.0
839.0,596.0
1050.0,598.0
881.0,915.0
770.0,729.0
739.0,585.0
1251.0,574.0
328.0,764.0
261.0,720.0
1167.0,579.0
1093.0,640.0
1270.0,626.0
971.0,790.0
626.0,719.0
901.0,884.0
1103.0,570.0
485.0,759.0
330.0,712.0
762.0,674.0
864.0,713.0
1563.0,603.0
1260.0,900.0
365.0,692.0
383.0,398.0
734.0,919.0
885.0,590.0
352.0,559.0
306.0,539.0
583.0,782.0
459.0,734.0
1299.0,599.0
439.0,718.0
1136.0,583.0
281.0,726.0
666.0,706.0
1058.0,911.0
1216.0,744.0
452.0,589.0
1090.0,790.0
798.0,703.0
905.0,946.0
1274.0,768.0
465.0,686.0
211.0,704.0
1217.0,958.0
1250.0,701.0
1391.0,716.0
1038.0,874.0
1253.0,958.0
405.0,536.0
687.0,750.0
820.0,886.0
1069.0,613.0
1178.0,1002.0
831.0,754.0
1229.0,904.0
1263.0,929.0
728.0,741.0
1004.0,881.0
1075.0,870.0
1546.0,750.0
1475.0,781.0
1180.0,790.0
864.0,577.0
966.0,828.0
1241.0,1021.0
978.0,555.0
514.0,785.0
981.0,685.0
1016.0,772.0
875.0,777.0
1054.0,734.0
537.0,786.0
556.0,571.0
953.0,903.0
404.0,731.0
775.0,920.0
237.0,716.0
397.0,767.0
818.0,705.0
1074.0,713.0
254.0,556.0
489.0,694.0
355.0,729.0
861.0,1010.0
740.0,969.0
1112.0,893.0
1140.0,709.0
484.0,538.0
1421.0,712.0
932.0,687.0
550.0,743.0
936.0,792.0
875.0,733.0
793.0,1031.0
921.0,769.0
1204.0,612.0
920.0,1052.0
981.0,915.0
953.0,727.0
1282.0,904.0
1176.0,808.0
775.0,778.0
1228.0,766.0
1133.0,927.0
426.0,761.0
953.0,1035.0
741.0,616.0
642.0,747.0
920.0,613.0
1117.0,767.0
1005.0,570.0
1012.0,1061.0
973.0,745.0
801.0,899.0
824.0,947.0
1342.0,773.0
1021.0,675.0
826.0,1035.0
888.0,1015.0
376.0,724.0
1359.0,711.0
1114.0,1040.0
799.0,768.0
626.0,767.0
1088.0,916.0
599.0,761.0
1122.0,649.0
1017.0,1025.0
997.0,782.0
998.0,683.0
905.0,732.0
960.0,577.0
1040.0,1025.0
936.0,746.0
399.0,344.0
1121.0,1004.0
863.0,933.0
1134.0,981.0
1073.0,1028.0
1001.0,927.0
1091.0,739.0
1164.0,881.0
1334.0,942.0
267.0,772.0
915.0,1013.0
1251.0,760.0
1322.0,768.0
1138.0,870.0
1193.0,757.0
795.0,970.0
1030.0,899.0
1091.0,971.0
279.0,776.0
1132.0,607.0
473.0,580.0
821.0,920.0
1134.0,781.0
1291.0,754.0
1062.0,783.0
1380.0,742.0
855.0,967.0
443.0,555.0
1207.0,973.0
1018.0,951.0
1445.0,784.0
1000.0,974.0
830.0,995.0
893.0,767.0
1306.0,980.0
1118.0,980.0
515.0,744.0
777.0,981.0
869.0,1022.0
1063.0,946.0
929.0,997.0
1151.0,987.0
1081.0,586.0
598.0,719.0
977.0,1026.0
851.0,772.0
963.0,983.0
960.0,990.0
1159.0,952.0
787.0,998.0
1020.0,878.0
444.0,542.0
586.0,712.0
1055.0,787.0
966.0,1018.0
411.0,734.0
949.0,927.0
