x,y
1009.0,727.0
942.0,649.0
388.0,604.0
1026.0,661.0
263.0,760.0
909.0,671.0
407.0,753.0
372.0,749.0
868.0,773.0
493.0,779.0
436.0,698.0
820.0,680.0
576.0,689.0
384.0,693.0
859.0,543.0
958.0,609.0
336.0,753.0
295.0,759.0
582.0,670.0
322.0,793.0
851.0,772.0
953.0,748.0
316.0,749.0
934.0,756.0
323.0,592.0
400.0,662.0
959.0,651.0
450.0,793.0
568.0,620.0
406.0,718.0
756.0,714.0
926.0,665.0
360.0,629.0
239.0,779.0
275.0,749.0
464.0,689.0
886.0,625.0
725.0,721.0
916.0,757.0
166.0,788.0
1393.0,864.0
967.0,628.0
826.0,737.0
851.0,622.0
436.0,670.0
217.0,784.0
925.0,572.0
819.0,765.0
833.0,649.0
631.0,747.0
809.0,746.0
674.0,756.0
404.0,801.0
532.0,587.0
750.0,705.0
431.0,612.0
734.0,757.0
480.0,718.0
399.0,591.0
719.0,755.0
701.0,590.0
387.0,760.0
484.0,681.0
530.0,705.0
881.0,741.0
827.0,580.0
421.0,761.0
479.0,779.0
852.0,605.0
838.0,764.0
705.0,758.0
418.0,729.0
911.0,640.0
568.0,725.0
992.0,764.0
790.0,750.0
690.0,734.0
604.0,666.0
567.0,785.0
765.0,746.0
887.0,663.0
421.0,569.0
573.0,782.0
745.0,587.0
150.0,783.0
608.0,733.0
664.0,664.0
246.0,796.0
805.0,577.0
461.0,790.0
556.0,633.0
574.0,700.0
790.0,581.0
649.0,751.0
533.0,692.0
844.0,732.0
709.0,700.0
444.0,527.0
853.0,520.0
681.0,719.0
806.0,560.0
731.0,700.0
209.0,779.0
777.0,696.0
579.0,721.0
454.0,757.0
850.0,652.0
256.0,776.0
728.0,608.0
432.0,591.0
598.0,760.0
774.0,593.0
784.0,682.0
359.0,748.0
535.0,603.0
416.0,787.0
570.0,654.0
549.0,643.0
685.0,688.0
973.0,656.0
682.0,621.0
676.0,712.0
598.0,694.0
471.0,664.0
622.0,760.0
183.0,790.0
624.0,733.0
602.0,641.0
547.0,686.0
517.0,731.0
697.0,664.0
662.0,850.0
894.0,756.0
493.0,670.0
829.0,629.0
486.0,606.0
459.0,630.0
460.0,587.0
806.0,677.0
726.0,578.0
422.0,547.0
650.0,654.0
796.0,607.0
676.0,616.0
927.0,644.0
501.0,761.0
835.0,682.0
489.0,727.0
658.0,598.0
646.0,716.0
451.0,740.0
812.0,551.0
787.0,586.0
357.0,559.0
633.0,696.0
769.0,661.0
140.0,774.0
901.0,756.0
442.0,550.0
368.0,605.0
692.0,649.0
353.0,596.0
768.0,572.0
545.0,776.0
188.0,768.0
709.0,669.0
733.0,735.0
680.0,676.0
120.0,791.0
521.0,678.0
792.0,626.0
635.0,651.0
584.0,753.0
855.0,634.0
494.0,621.0
447.0,632.0
838.0,554.0
745.0,571.0
541.0,612.0
633.0,680.0
432.0,732.0
442.0,780.0
552.0,721.0
864.0,749.0
874.0,638.0
640.0,622.0
860.0,668.0
515.0,641.0
522.0,769.0
629.0,775.0
779.0,665.0
775.0,726.0
690.0,758.0
445.0,614.0
550.0,672.0
595.0,593.0
519.0,711.0
874.0,657.0
713.0,603.0
463.0,660.0
430.0,628.0
483.0,601.0
497.0,744.0
644.0,594.0
759.0,614.0
756.0,688.0
771.0,606.0
583.0,615.0
504.0,704.0
411.0,588.0
491.0,645.0
452.0,613.0
897.0,622.0
511.0,666.0
556.0,748.0
584.0,742.0
732.0,675.0
851.0,590.0
688.0,626.0
640.0,678.0
526.0,744.0
418.0,593.0
386.0,573.0
537.0,652.0
479.0,651.0
422.0,671.0
794.0,646.0
524.0,760.0
213.0,759.0
712.0,628.0
657.0,707.0
745.0,742.0
684.0,673.0
597.0,662.0
697.0,614.0
675.0,604.0
474.0,632.0
528.0,633.0
707.0,645.0
684.0,653.0
732.0,667.0
608.0,618.0
835.0,607.0
403.0,591.0
624.0,769.0
350.0,618.0
472.0,753.0
546.0,670.0
679.0,591.0
693.0,657.0
638.0,704.0
739.0,752.0
578.0,763.0
516.0,623.0
609.0,776.0
565.0,768.0
719.0,627.0
796.0,673.0
449.0,657.0
874.0,745.0
430.0,530.0
631.0,577.0
623.0,648.0
458.0,619.0
420.0,556.0
752.0,748.0
556.0,590.0
932.0,646.0
622.0,642.0
343.0,608.0
659.0,755.0
529.0,673.0
440.0,628.0
619.0,655.0
533.0,643.0
752.0,652.0
810.0,620.0
636.0,580.0
784.0,631.0
453.0,582.0
703.0,609.0
549.0,763.0
730.0,726.0
853.0,512.0
602.0,602.0
644.0,651.0
625.0,605.0
649.0,625.0
764.0,599.0
418.0,577.0
374.0,574.0
188.0,786.0
794.0,690.0
545.0,622.0
577.0,624.0
675.0,630.0
720.0,655.0
693.0,693.0
601.0,655.0
360.0,586.0
700.0,666.0
