x,y
1673.0,423.0
915.0,477.0
787.0,709.0
943.0,515.0
1905.0,593.0
1710.0,403.0
768.0,502.0
1666.0,833.0
830.0,531.0
681.0,522.0
724.0,513.0
1234.0,489.0
1775.0,448.0
965.0,496.0
1890.0,393.0
1404.0,812.0
1037.0,708.0
1263.0,498.0
774.0,653.0
1897.0,456.0
1749.0,725.0
1141.0,474.0
1901.0,428.0
1011.0,623.0
956.0,685.0
1308.0,744.0
1473.0,428.0
1514.0,810.0
1768.0,760.0
986.0,626.0
933.0,706.0
1078.0,481.0
1106.0,495.0
749.0,498.0
1325.0,447.0
830.0,636.0
1321.0,622.0
974.0,617.0
1288.0,588.0
1419.0,659.0
1625.0,765.0
1157.0,638.0
1258.0,443.0
1378.0,557.0
1198.0,468.0
1552.0,586.0
1122.0,628.0
903.0,646.0
1487.0,486.0
1230.0,813.0
1867.0,600.0
896.0,469.0
1773.0,564.0
1679.0,790.0
1204.0,580.0
797.0,656.0
1570.0,456.0
798.0,361.0
735.0,673.0
1121.0,670.0
1464.0,472.0
1494.0,664.0
755.0,676.0
1394.0,712.0
1762.0,807.0
899.0,526.0
793.0,510.0
1032.0,624.0
1651.0,842.0
1872.0,562.0
1590.0,471.0
1323.0,663.0
1166.0,493.0
1342.0,501.0
844.0,662.0
1728.0,455.0
1436.0,898.0
1253.0,799.0
1492.0,601.0
1480.0,691.0
660.0,661.0
1809.0,546.0
1188.0,608.0
1082.0,633.0
1473.0,620.0
1525.0,729.0
1531.0,844.0
1378.0,923.0
1153.0,517.0
1610.0,660.0
1414.0,456.0
1211.0,691.0
1565.0,574.0
1411.0,917.0
876.0,699.0
993.0,502.0
819.0,497.0
1818.0,597.0
1052.0,697.0
924.0,661.0
1046.0,517.0
1729.0,736.0
1511.0,445.0
1340.0,736.0
1209.0,807.0
702.0,515.0
1501.0,457.0
949.0,629.0
1675.0,552.0
1367.0,575.0
1535.0,442.0
1372.0,759.0
926.0,623.0
684.0,658.0
1709.0,851.0
1635.0,447.0
806.0,708.0
1177.0,525.0
1467.0,746.0
864.0,620.0
1227.0,856.0
874.0,451.0
871.0,671.0
1025.0,509.0
1602.0,602.0
1506.0,575.0
1429.0,436.0
1445.0,779.0
930.0,495.0
1419.0,621.0
1589.0,880.0
1634.0,464.0
1740.0,591.0
695.0,707.0
1419.0,699.0
1703.0,455.0
1745.0,793.0
1499.0,737.0
846.0,483.0
1282.0,889.0
852.0,716.0
1550.0,878.0
1800.0,573.0
1591.0,851.0
1309.0,486.0
1412.0,560.0
1446.0,469.0
1346.0,615.0
1306.0,606.0
1376.0,885.0
1615.0,727.0
1641.0,723.0
1397.0,603.0
1613.0,472.0
1570.0,741.0
985.0,705.0
1005.0,704.0
1285.0,908.0
1774.0,547.0
1704.0,611.0
1425.0,768.0
1240.0,601.0
1672.0,806.0
1838.0,544.0
1496.0,920.0
1517.0,880.0
1224.0,624.0
1715.0,597.0
1354.0,793.0
1706.0,735.0
714.0,675.0
1062.0,491.0
1380.0,820.0
1529.0,650.0
1773.0,609.0
1617.0,640.0
824.0,671.0
1236.0,675.0
1660.0,618.0
1518.0,511.0
1341.0,801.0
1144.0,657.0
1263.0,603.0
1184.0,648.0
1798.0,614.0
1677.0,476.0
1276.0,790.0
1750.0,609.0
1640.0,594.0
1291.0,769.0
1594.0,726.0
1890.0,603.0
1459.0,643.0
1284.0,476.0
1492.0,812.0
1415.0,800.0
879.0,506.0
1492.0,759.0
1248.0,646.0
1384.0,623.0
1491.0,873.0
1366.0,650.0
1710.0,791.0
1474.0,835.0
1252.0,663.0
1017.0,665.0
1066.0,675.0
1673.0,599.0
1602.0,826.0
1427.0,564.0
1357.0,199.0
1051.0,635.0
1358.0,894.0
1396.0,881.0
1205.0,627.0
1531.0,603.0
1299.0,802.0
1696.0,548.0
1546.0,463.0
903.0,696.0
1280.0,644.0
1441.0,652.0
1264.0,864.0
752.0,720.0
1309.0,829.0
1407.0,861.0
1393.0,446.0
1561.0,820.0
1085.0,679.0
1539.0,520.0
1472.0,791.0
1524.0,772.0
1385.0,668.0
1345.0,657.0
1278.0,852.0
1551.0,765.0
1351.0,420.0
1838.0,584.0
1304.0,666.0
1910.0,567.0
803.0,305.0
1553.0,626.0
1103.0,649.0
1573.0,638.0
1530.0,797.0
848.0,523.0
1652.0,434.0
1622.0,831.0
1459.0,885.0
1347.0,878.0
1441.0,844.0
980.0,669.0
1507.0,646.0
1717.0,762.0
1321.0,868.0
1590.0,827.0
1441.0,858.0
1569.0,883.0
1618.0,791.0
1335.0,840.0
1587.0,777.0
853.0,464.0
1684.0,747.0
1311.0,913.0
1672.0,578.0
1503.0,880.0
1286.0,786.0
1422.0,678.0
1112.0,631.0
1334.0,850.0
1378.0,638.0
