x,y
1218.0,616.0
1400.0,256.0
1579.0,823.0
1568.0,460.0
1615.0,767.0
806.0,281.0
1774.0,313.0
1334.0,665.0
942.0,439.0
865.0,401.0
1442.0,288.0
974.0,386.0
1677.0,294.0
1630.0,326.0
1794.0,491.0
1817.0,753.0
950.0,319.0
1802.0,475.0
1518.0,304.0
746.0,278.0
1683.0,788.0
1387.0,722.0
1806.0,326.0
527.0,219.0
1581.0,755.0
883.0,252.0
1496.0,306.0
1200.0,596.0
1257.0,464.0
1880.0,716.0
1890.0,447.0
1537.0,348.0
1500.0,344.0
1858.0,744.0
665.0,251.0
1376.0,255.0
1381.0,656.0
959.0,251.0
1630.0,297.0
869.0,421.0
697.0,234.0
983.0,277.0
1847.0,409.0
1268.0,635.0
727.0,235.0
1810.0,631.0
1719.0,478.0
1718.0,311.0
1509.0,697.0
1572.0,368.0
1076.0,405.0
798.0,264.0
775.0,391.0
1132.0,308.0
1753.0,350.0
1125.0,453.0
736.0,260.0
926.0,408.0
1388.0,324.0
1681.0,372.0
1448.0,371.0
1255.0,580.0
1306.0,623.0
892.0,442.0
1886.0,644.0
1544.0,615.0
1135.0,421.0
1048.0,476.0
1028.0,335.0
1289.0,410.0
1713.0,652.0
1412.0,442.0
1660.0,699.0
1570.0,328.0
1034.0,296.0
1461.0,329.0
985.0,318.0
1678.0,650.0
934.0,250.0
1595.0,399.0
836.0,279.0
870.0,288.0
1219.0,469.0
1802.0,678.0
1178.0,444.0
1009.0,392.0
1874.0,512.0
1590.0,318.0
905.0,296.0
1725.0,346.0
1673.0,493.0
1084.0,466.0
1364.0,426.0
1057.0,292.0
1560.0,680.0
1447.0,604.0
1433.0,583.0
1905.0,501.0
1066.0,317.0
1345.0,429.0
1609.0,609.0
1756.0,489.0
1357.0,315.0
1318.0,343.0
989.0,446.0
963.0,447.0
1719.0,730.0
1112.0,321.0
1736.0,702.0
1099.0,305.0
1227.0,314.0
1754.0,633.0
1576.0,638.0
1111.0,470.0
1252.0,320.0
1784.0,710.0
1673.0,336.0
1166.0,471.0
1412.0,332.0
1372.0,476.0
1448.0,705.0
1011.0,294.0
1201.0,425.0
1596.0,488.0
691.0,270.0
1431.0,330.0
1890.0,670.0
1194.0,304.0
1184.0,292.0
1751.0,682.0
1250.0,436.0
1642.0,477.0
1582.0,715.0
1194.0,329.0
1671.0,316.0
1638.0,649.0
1833.0,488.0
1771.0,194.0
1480.0,325.0
1280.0,316.0
1296.0,468.0
1315.0,434.0
1604.0,359.0
1690.0,728.0
1907.0,320.0
777.0,234.0
1848.0,314.0
1597.0,311.0
1598.0,670.0
1383.0,440.0
1144.0,385.0
1426.0,478.0
1831.0,365.0
1472.0,453.0
901.0,268.0
831.0,415.0
1179.0,411.0
1622.0,486.0
1515.0,621.0
819.0,396.0
1872.0,481.0
1440.0,442.0
1442.0,663.0
1532.0,466.0
1160.0,308.0
1270.0,422.0
1896.0,335.0
1639.0,739.0
1102.0,413.0
1858.0,366.0
1841.0,683.0
1823.0,317.0
772.0,277.0
1550.0,332.0
966.0,120.0
931.0,290.0
1060.0,435.0
1481.0,697.0
961.0,400.0
1540.0,709.0
900.0,412.0
1553.0,447.0
1231.0,415.0
1762.0,342.0
1496.0,454.0
960.0,286.0
1345.0,340.0
1874.0,337.0
1032.0,405.0
1893.0,618.0
1787.0,361.0
1467.0,644.0
1014.0,445.0
792.0,244.0
1902.0,643.0
1028.0,459.0
1056.0,398.0
1338.0,473.0
1509.0,489.0
1630.0,691.0
1392.0,701.0
1897.0,371.0
1909.0,725.0
1483.0,626.0
1702.0,334.0
1496.0,653.0
1183.0,430.0
1348.0,473.0
1711.0,357.0
1528.0,663.0
1838.0,657.0
1452.0,651.0
890.0,421.0
