x,y
1440.0,840.0
1849.0,804.0
373.0,858.0
1479.0,845.0
559.0,718.0
521.0,764.0
642.0,724.0
297.0,830.0
1152.0,709.0
351.0,752.0
1105.0,767.0
1342.0,867.0
604.0,740.0
1773.0,728.0
1099.0,728.0
785.0,714.0
1284.0,721.0
489.0,779.0
1497.0,564.0
744.0,820.0
1674.0,731.0
1337.0,721.0
1590.0,746.0
1709.0,746.0
1361.0,716.0
191.0,837.0
393.0,768.0
182.0,751.0
1170.0,729.0
1383.0,757.0
1826.0,729.0
1411.0,787.0
89.0,755.0
282.0,769.0
217.0,749.0
1856.0,747.0
1221.0,762.0
921.0,722.0
703.0,764.0
1424.0,551.0
847.0,756.0
1568.0,696.0
1436.0,729.0
1460.0,544.0
1234.0,699.0
524.0,822.0
874.0,784.0
1485.0,770.0
763.0,766.0
1891.0,747.0
226.0,793.0
732.0,754.0
394.0,823.0
260.0,796.0
463.0,810.0
320.0,768.0
1800.0,760.0
395.0,1004.0
904.0,800.0
1624.0,753.0
53.0,753.0
117.0,773.0
1277.0,808.0
1511.0,744.0
984.0,732.0
28.0,778.0
1403.0,703.0
259.0,724.0
1766.0,778.0
646.0,814.0
330.0,825.0
566.0,790.0
678.0,794.0
1398.0,853.0
145.0,761.0
599.0,787.0
1740.0,747.0
1252.0,744.0
1447.0,788.0
1187.0,753.0
188.0,791.0
422.0,731.0
431.0,793.0
785.0,785.0
820.0,773.0
357.0,812.0
1244.0,1008.0
442.0,854.0
525.0,735.0
957.0,757.0
14.0,762.0
808.0,972.0
937.0,767.0
1910.0,746.0
667.0,771.0
188.0,774.0
120.0,756.0
1710.0,733.0
1787.0,752.0
287.0,769.0
767.0,777.0
812.0,773.0
1517.0,750.0
