x,y
2144.0,1456.0
1750.0,1268.0
1952.0,1641.0
2428.0,1000.0
1982.0,879.0
2315.0,1259.0
2068.0,1176.0
1706.0,1358.0
2396.0,1195.0
1667.0,1423.0
1806.0,1165.0
2086.0,939.0
2290.0,1335.0
2327.0,762.0
2176.0,1450.0
1790.0,1305.0
2331.0,1454.0
1762.0,1239.0
2353.0,1382.0
2255.0,1001.0
2470.0,1009.0
2508.0,1032.0
2283.0,1198.0
2037.0,1475.0
1887.0,1191.0
1773.0,1101.0
1926.0,1489.0
2242.0,875.0
1864.0,926.0
2395.0,1129.0
2121.0,868.0
1778.0,1585.0
2264.0,1094.0
1776.0,1185.0
2379.0,1004.0
1727.0,1543.0
1965.0,1039.0
1708.0,1596.0
2377.0,850.0
2021.0,881.0
1948.0,886.0
2462.0,1272.0
2541.0,990.0
2302.0,1019.0
2334.0,1180.0
1697.0,1393.0
1918.0,1577.0
2121.0,1121.0
2227.0,1466.0
2169.0,928.0
1876.0,1591.0
1828.0,1120.0
2046.0,1209.0
2017.0,1020.0
1989.0,1132.0
2426.0,680.0
1654.0,1544.0
2204.0,893.0
1876.0,1063.0
2570.0,978.0
2279.0,944.0
1918.0,927.0
2061.0,1551.0
2117.0,723.0
2079.0,1092.0
1846.0,1338.0
1881.0,1240.0
2091.0,1328.0
2145.0,1167.0
1837.0,1248.0
1995.0,1488.0
1990.0,952.0
1932.0,1314.0
2438.0,1154.0
2053.0,876.0
1935.0,1421.0
1987.0,1250.0
1628.0,1511.0
1930.0,1187.0
2093.0,1436.0
1924.0,1058.0
1820.0,1596.0
2382.0,1300.0
2118.0,1256.0
1820.0,1502.0
1726.0,1322.0
2012.0,1045.0
2121.0,1017.0
2364.0,1270.0
1993.0,1550.0
1851.0,895.0
2312.0,1413.0
2212.0,1228.0
2171.0,1191.0
1796.0,1375.0
2165.0,1289.0
2361.0,937.0
1644.0,1480.0
2224.0,1038.0
2026.0,1237.0
2323.0,1116.0
2191.0,1117.0
2275.0,1122.0
2241.0,1339.0
1666.0,1459.0
2284.0,886.0
1781.0,1059.0
2359.0,1094.0
2337.0,1007.0
2386.0,1357.0
2042.0,1317.0
2435.0,1074.0
1758.0,1528.0
2221.0,1135.0
1842.0,1014.0
1946.0,1299.0
2149.0,1380.0
2332.0,875.0
2206.0,1378.0
1741.0,1486.0
2134.0,936.0
2228.0,1293.0
2146.0,1084.0
2254.0,1445.0
2036.0,984.0
1996.0,197.0
2026.0,1403.0
2021.0,1105.0
1968.0,1491.0
1921.0,1374.0
1813.0,1430.0
1950.0,944.0
1956.0,1103.0
2159.0,1066.0
2056.0,1425.0
2064.0,981.0
2203.0,1328.0
2180.0,974.0
1872.0,1495.0
1852.0,1423.0
1996.0,1350.0
2400.0,1049.0
1888.0,1303.0
1939.0,1134.0
2124.0,1345.0
1869.0,1029.0
2224.0,1248.0
2074.0,1276.0
1885.0,1400.0
1948.0,1376.0
2124.0,979.0
2087.0,1565.0
1972.0,1185.0
2152.0,1021.0
1989.0,1311.0
2133.0,1533.0
1984.0,1385.0
1976.0,1173.0
2059.0,953.0
2039.0,1261.0
2186.0,1207.0
2244.0,1263.0
2281.0,1371.0
1931.0,908.0
1903.0,1177.0
2011.0,1114.0
