x,y
1099.0,969.0
419.0,1000.0
1463.0,951.0
888.0,965.0
888.0,997.0
1624.0,965.0
1162.0,961.0
1150.0,970.0
1655.0,1000.0
453.0,995.0
1329.0,960.0
1278.0,983.0
928.0,994.0
1238.0,1017.0
701.0,993.0
1718.0,994.0
1839.0,991.0
1260.0,986.0
1866.0,992.0
1220.0,964.0
871.0,971.0
1517.0,960.0
1495.0,959.0
1290.0,959.0
1668.0,964.0
1899.0,983.0
659.0,1010.0
715.0,1002.0
817.0,985.0
1885.0,992.0
829.0,997.0
1673.0,937.0
1814.0,1022.0
1752.0,963.0
1912.0,975.0
479.0,1008.0
1582.0,905.0
953.0,981.0
995.0,981.0
1269.0,960.0
865.0,988.0
1586.0,964.0
1797.0,983.0
1245.0,987.0
798.0,992.0
1400.0,953.0
751.0,1007.0
505.0,994.0
852.0,987.0
1613.0,923.0
1250.0,954.0
1859.0,929.0
1729.0,921.0
1802.0,968.0
1578.0,918.0
1578.0,970.0
1338.0,954.0
1831.0,926.0
902.0,985.0
1449.0,950.0
1512.0,892.0
1093.0,957.0
1006.0,981.0
1647.0,959.0
1773.0,932.0
1548.0,968.0
1360.0,957.0
761.0,995.0
1865.0,1004.0
1733.0,894.0
1307.0,956.0
1890.0,907.0
1435.0,970.0
1820.0,934.0
828.0,977.0
734.0,990.0
1389.0,958.0
1665.0,996.0
626.0,984.0
1683.0,922.0
480.0,993.0
1761.0,912.0
511.0,1002.0
1202.0,957.0
1513.0,908.0
1206.0,910.0
1478.0,897.0
636.0,989.0
1631.0,916.0
739.0,1064.0
1421.0,950.0
1031.0,970.0
1827.0,900.0
1687.0,985.0
1555.0,962.0
1725.0,966.0
1037.0,968.0
1649.0,905.0
1434.0,948.0
688.0,989.0
1881.0,914.0
1557.0,902.0
1692.0,968.0
716.0,975.0
1628.0,953.0
786.0,989.0
1806.0,907.0
1179.0,979.0
969.0,979.0
973.0,974.0
1293.0,946.0
1603.0,902.0
1768.0,896.0
1742.0,917.0
1790.0,907.0
1124.0,961.0
461.0,997.0
1622.0,892.0
1011.0,965.0
1788.0,880.0
1787.0,903.0
1372.0,956.0
913.0,979.0
1909.0,901.0
1610.0,972.0
1726.0,911.0
1552.0,952.0
1680.0,991.0
584.0,990.0
522.0,993.0
550.0,988.0
751.0,995.0
532.0,990.0
1710.0,971.0
1867.0,922.0
1856.0,906.0
1905.0,889.0
1678.0,929.0
565.0,985.0
1388.0,950.0
1701.0,951.0
1730.0,990.0
1899.0,902.0
1678.0,902.0
1189.0,954.0
1133.0,964.0
1711.0,934.0
1697.0,905.0
1143.0,951.0
1747.0,891.0
1758.0,899.0
1278.0,957.0
1770.0,966.0
1116.0,959.0
1238.0,969.0
1741.0,901.0
1638.0,915.0
1848.0,905.0
1538.0,889.0
1635.0,909.0
1585.0,895.0
1840.0,899.0
1909.0,932.0
1537.0,907.0
1738.0,888.0
1753.0,916.0
1777.0,970.0
1769.0,907.0
1857.0,919.0
1535.0,952.0
1837.0,906.0
1794.0,891.0
1906.0,883.0
1767.0,916.0
1504.0,894.0
1887.0,899.0
1627.0,914.0
1618.0,979.0
1708.0,945.0
1165.0,958.0
1708.0,900.0
1567.0,909.0
1694.0,908.0
1502.0,958.0
1474.0,956.0
1354.0,952.0
857.0,989.0
1662.0,898.0
1482.0,961.0
1731.0,982.0
517.0,995.0
1253.0,963.0
1714.0,947.0
1506.0,900.0
1722.0,904.0
1653.0,985.0
773.0,987.0
1298.0,955.0
1646.0,907.0
1797.0,902.0
1621.0,903.0
1541.0,953.0
851.0,968.0
1021.0,970.0
1622.0,971.0
1876.0,918.0
1906.0,913.0
1853.0,912.0
1234.0,954.0
1713.0,964.0
1684.0,912.0
1711.0,953.0
921.0,976.0
682.0,982.0
1807.0,921.0
1603.0,969.0
