x,y
144.0,679.0
209.0,645.0
1267.0,708.0
339.0,681.0
388.0,619.0
487.0,505.0
487.0,492.0
182.0,590.0
1117.0,529.0
1086.0,695.0
472.0,575.0
291.0,588.0
370.0,666.0
381.0,596.0
172.0,683.0
456.0,648.0
1159.0,684.0
188.0,659.0
1072.0,653.0
251.0,581.0
397.0,675.0
1077.0,490.0
197.0,610.0
246.0,607.0
1101.0,524.0
1142.0,527.0
455.0,630.0
1148.0,661.0
185.0,705.0
1148.0,640.0
787.0,674.0
1264.0,656.0
506.0,685.0
399.0,593.0
318.0,602.0
295.0,693.0
466.0,621.0
1118.0,510.0
235.0,636.0
1183.0,711.0
434.0,617.0
306.0,625.0
1173.0,660.0
1000.0,502.0
110.0,683.0
336.0,661.0
286.0,577.0
307.0,582.0
552.0,659.0
195.0,589.0
441.0,682.0
352.0,608.0
1128.0,710.0
1052.0,499.0
1028.0,508.0
385.0,657.0
308.0,683.0
1240.0,669.0
182.0,642.0
645.0,696.0
239.0,641.0
409.0,647.0
1162.0,622.0
309.0,596.0
1105.0,698.0
286.0,559.0
297.0,657.0
1192.0,674.0
219.0,594.0
1104.0,638.0
560.0,500.0
1212.0,647.0
1235.0,650.0
1131.0,685.0
1127.0,658.0
256.0,612.0
445.0,587.0
1078.0,637.0
406.0,623.0
167.0,638.0
221.0,701.0
1045.0,515.0
412.0,601.0
1133.0,524.0
289.0,603.0
362.0,590.0
214.0,626.0
499.0,503.0
363.0,642.0
259.0,621.0
1117.0,601.0
293.0,608.0
289.0,623.0
265.0,699.0
225.0,560.0
346.0,595.0
271.0,592.0
1216.0,688.0
248.0,700.0
165.0,628.0
275.0,659.0
134.0,645.0
543.0,493.0
276.0,626.0
573.0,497.0
1271.0,685.0
1129.0,632.0
246.0,671.0
421.0,608.0
265.0,582.0
451.0,616.0
1099.0,506.0
428.0,571.0
1189.0,646.0
1230.0,693.0
1065.0,506.0
1112.0,662.0
253.0,520.0
1230.0,711.0
223.0,602.0
529.0,512.0
189.0,683.0
337.0,598.0
1030.0,486.0
520.0,501.0
196.0,670.0
212.0,658.0
1060.0,487.0
328.0,616.0
236.0,601.0
136.0,658.0
504.0,505.0
1099.0,674.0
1094.0,617.0
317.0,661.0
543.0,498.0
299.0,650.0
264.0,657.0
445.0,639.0
235.0,665.0
338.0,586.0
1195.0,659.0
275.0,647.0
262.0,636.0
332.0,604.0
259.0,659.0
319.0,647.0
248.0,642.0
275.0,659.0
269.0,674.0
339.0,614.0
278.0,684.0
1084.0,623.0
394.0,661.0
1278.0,655.0
207.0,635.0
526.0,508.0
226.0,687.0
270.0,691.0
216.0,673.0
220.0,667.0
233.0,680.0
339.0,596.0
1112.0,624.0
1078.0,511.0
1057.0,489.0
1039.0,492.0
294.0,627.0
196.0,664.0
1141.0,711.0
1168.0,641.0
1031.0,496.0
218.0,613.0
500.0,492.0
541.0,497.0
526.0,497.0
250.0,653.0
252.0,641.0
354.0,638.0
211.0,608.0
1039.0,502.0
1099.0,676.0
509.0,497.0
485.0,487.0
1128.0,634.0
558.0,501.0
536.0,502.0
1216.0,669.0
322.0,627.0
178.0,633.0
1094.0,622.0
530.0,498.0
1086.0,506.0
1254.0,659.0
272.0,690.0
1031.0,497.0
144.0,648.0
327.0,605.0
313.0,655.0
229.0,626.0
225.0,696.0
277.0,599.0
267.0,665.0
215.0,588.0
288.0,624.0
1171.0,709.0
335.0,650.0
278.0,622.0
217.0,571.0
580.0,666.0
1119.0,692.0
251.0,588.0
531.0,504.0
303.0,684.0
1198.0,642.0
257.0,672.0
247.0,682.0
320.0,648.0
1121.0,661.0
131.0,654.0
256.0,648.0
