x,y
1243.0,657.0
798.0,577.0
900.0,563.0
834.0,574.0
1560.0,608.0
1120.0,607.0
869.0,566.0
1469.0,631.0
1293.0,643.0
1015.0,481.0
1384.0,644.0
1353.0,588.0
1180.0,549.0
1329.0,519.0
1157.0,605.0
1445.0,572.0
937.0,560.0
1208.0,622.0
999.0,553.0
1002.0,490.0
1524.0,599.0
1241.0,449.0
1467.0,529.0
934.0,507.0
1134.0,540.0
1041.0,558.0
1222.0,517.0
963.0,500.0
1279.0,450.0
1487.0,582.0
1268.0,501.0
1255.0,514.0
1079.0,497.0
1220.0,540.0
1225.0,587.0
961.0,545.0
1263.0,601.0
1141.0,462.0
1179.0,496.0
1306.0,531.0
1201.0,473.0
1414.0,613.0
1048.0,471.0
1099.0,519.0
1084.0,465.0
1411.0,517.0
1420.0,586.0
1378.0,513.0
1361.0,637.0
1113.0,457.0
1209.0,446.0
1141.0,495.0
1118.0,481.0
1255.0,452.0
