x,y
1754.0,278.0
1574.0,815.0
657.0,513.0
1396.0,544.0
502.0,850.0
681.0,569.0
468.0,866.0
423.0,533.0
1471.0,807.0
1101.0,812.0
605.0,623.0
1549.0,543.0
970.0,771.0
1721.0,798.0
1725.0,608.0
1414.0,803.0
1126.0,771.0
254.0,518.0
471.0,303.0
1860.0,814.0
1675.0,170.0
513.0,291.0
1544.0,720.0
832.0,696.0
542.0,317.0
1547.0,806.0
1823.0,682.0
1670.0,702.0
1703.0,761.0
75.0,732.0
1594.0,191.0
976.0,299.0
1003.0,522.0
252.0,554.0
1100.0,441.0
947.0,259.0
1778.0,162.0
829.0,811.0
1162.0,685.0
1229.0,375.0
1510.0,799.0
284.0,394.0
1620.0,782.0
764.0,696.0
1139.0,326.0
1275.0,559.0
1101.0,319.0
464.0,432.0
1063.0,706.0
677.0,619.0
354.0,421.0
1306.0,767.0
185.0,444.0
1662.0,773.0
1169.0,352.0
342.0,793.0
554.0,524.0
388.0,527.0
775.0,498.0
358.0,522.0
566.0,346.0
1252.0,473.0
1791.0,693.0
1032.0,837.0
1716.0,293.0
1603.0,443.0
631.0,299.0
562.0,813.0
948.0,522.0
1474.0,454.0
1685.0,576.0
383.0,412.0
469.0,594.0
831.0,272.0
1496.0,525.0
1167.0,757.0
1470.0,197.0
1427.0,433.0
1594.0,591.0
1195.0,695.0
1443.0,343.0
1737.0,463.0
1145.0,449.0
804.0,762.0
1050.0,442.0
1506.0,352.0
1232.0,512.0
1253.0,714.0
1803.0,809.0
1265.0,200.0
1472.0,278.0
1378.0,372.0
1133.0,165.0
1077.0,439.0
1035.0,558.0
861.0,665.0
1560.0,652.0
1008.0,231.0
1125.0,499.0
348.0,341.0
188.0,484.0
703.0,485.0
1615.0,171.0
941.0,591.0
787.0,275.0
1028.0,286.0
1624.0,656.0
653.0,475.0
1382.0,470.0
1066.0,840.0
836.0,199.0
748.0,522.0
530.0,567.0
1401.0,593.0
1638.0,130.0
283.0,782.0
1744.0,530.0
634.0,820.0
930.0,761.0
398.0,776.0
1705.0,685.0
556.0,465.0
1318.0,675.0
898.0,242.0
402.0,724.0
1584.0,318.0
630.0,750.0
1901.0,751.0
1618.0,736.0
1734.0,235.0
663.0,731.0
1108.0,742.0
605.0,477.0
1508.0,598.0
1068.0,244.0
1686.0,448.0
1764.0,706.0
1136.0,683.0
1145.0,806.0
632.0,436.0
1578.0,210.0
482.0,686.0
1260.0,622.0
506.0,713.0
639.0,561.0
851.0,274.0
311.0,534.0
1519.0,248.0
1535.0,293.0
782.0,368.0
275.0,716.0
1008.0,733.0
877.0,464.0
746.0,402.0
858.0,501.0
1863.0,147.0
1771.0,474.0
1809.0,297.0
1033.0,714.0
1260.0,761.0
324.0,396.0
1552.0,465.0
1169.0,291.0
1413.0,356.0
1703.0,495.0
1507.0,189.0
1350.0,699.0
1588.0,752.0
223.0,729.0
1389.0,308.0
612.0,593.0
1441.0,667.0
23.0,762.0
1092.0,705.0
592.0,738.0
1857.0,340.0
1558.0,392.0
647.0,364.0
1902.0,804.0
529.0,422.0
399.0,463.0
1859.0,273.0
928.0,313.0
1022.0,436.0
1130.0,250.0
993.0,423.0
1833.0,397.0
1510.0,484.0
748.0,277.0
1341.0,268.0
511.0,485.0
806.0,456.0
1437.0,583.0
720.0,324.0
1064.0,787.0
1899.0,508.0
1379.0,668.0
1279.0,627.0
360.0,756.0
171.0,773.0
1805.0,209.0
1663.0,810.0
1600.0,511.0
1735.0,165.0
1859.0,761.0
1337.0,420.0
1758.0,410.0
1478.0,339.0
1460.0,600.0
1678.0,371.0
1368.0,788.0
679.0,428.0
1446.0,777.0
326.0,720.0
495.0,573.0
730.0,260.0
767.0,435.0
1446.0,702.0
728.0,700.0
1818.0,579.0
1797.0,505.0
1537.0,357.0
124.0,711.0
1028.0,776.0
139.0,753.0
920.0,800.0
1348.0,572.0
1462.0,248.0
1880.0,257.0
1907.0,315.0
486.0,367.0
1310.0,516.0
1326.0,479.0
1552.0,240.0
1752.0,354.0
277.0,445.0
633.0,684.0
355.0,472.0
1635.0,274.0
1848.0,649.0
157.0,489.0
1651.0,416.0
1404.0,217.0
323.0,462.0
1822.0,511.0
473.0,406.0
1168.0,236.0
869.0,396.0
264.0,461.0
576.0,443.0
1820.0,139.0
445.0,496.0
1362.0,445.0
1831.0,320.0
1042.0,524.0
925.0,371.0
1530.0,626.0
1772.0,580.0
826.0,418.0
234.0,465.0
1526.0,696.0
1734.0,677.0
1574.0,617.0
1340.0,350.0
573.0,369.0
471.0,517.0
1233.0,610.0
1796.0,351.0
657.0,766.0
1254.0,357.0
818.0,520.0
1911.0,181.0
1097.0,226.0
1711.0,358.0
1341.0,775.0
1337.0,229.0
1868.0,534.0
927.0,438.0
260.0,790.0
1130.0,541.0
1223.0,710.0
1300.0,432.0
1505.0,679.0
1768.0,769.0
390.0,344.0
1898.0,423.0
423.0,375.0
1664.0,240.0
1493.0,754.0
1625.0,523.0
1800.0,454.0
563.0,722.0
1880.0,703.0
1173.0,527.0
872.0,786.0
1207.0,202.0
884.0,336.0
1878.0,582.0
841.0,341.0
516.0,365.0
45.0,746.0
1206.0,795.0
1637.0,584.0
1232.0,786.0
768.0,754.0
826.0,735.0
832.0,1010.0
424.0,441.0
1251.0,269.0
1459.0,711.0
1122.0,381.0
1698.0,188.0
1306.0,825.0
215.0,763.0
1196.0,415.0
439.0,353.0
964.0,430.0
1416.0,758.0
963.0,914.0
1174.0,438.0
1266.0,441.0
540.0,725.0
1349.0,185.0
982.0,366.0
1299.0,647.0
1888.0,169.0
1603.0,274.0
1624.0,373.0
720.0,294.0
1910.0,617.0
1669.0,293.0
1199.0,520.0
1410.0,665.0
1467.0,772.0
178.0,744.0
671.0,349.0
1035.0,365.0
1914.0,461.0
1405.0,166.0
723.0,382.0
1821.0,982.0
681.0,322.0
1662.0,517.0
1218.0,324.0
1838.0,198.0
1290.0,348.0
452.0,752.0
1064.0,379.0
1601.0,366.0
1382.0,172.0
99.0,741.0
369.0,715.0
1270.0,799.0
1220.0,430.0
903.0,413.0
1807.0,251.0
1674.0,632.0
1906.0,687.0
1336.0,295.0
610.0,381.0
1769.0,828.0
1349.0,219.0
1225.0,539.0
1883.0,223.0
1092.0,299.0
1227.0,236.0
1258.0,296.0
1840.0,720.0
847.0,398.0
1324.0,166.0
1054.0,281.0
553.0,333.0
1906.0,230.0
1855.0,705.0
912.0,373.0
1571.0,738.0
1808.0,327.0
