x,y
1460.0,570.0
1557.0,311.0
1257.0,452.0
1598.0,647.0
454.0,376.0
891.0,447.0
1533.0,570.0
1212.0,105.0
1642.0,674.0
1194.0,514.0
1621.0,561.0
1192.0,199.0
1569.0,481.0
1365.0,480.0
284.0,564.0
1115.0,572.0
1391.0,511.0
1136.0,403.0
1257.0,382.0
792.0,411.0
1589.0,621.0
795.0,588.0
1128.0,540.0
315.0,556.0
1166.0,286.0
1404.0,343.0
725.0,521.0
1194.0,94.0
1379.0,246.0
586.0,385.0
1061.0,284.0
1345.0,263.0
1236.0,335.0
1560.0,535.0
662.0,398.0
1006.0,487.0
508.0,470.0
1354.0,449.0
1351.0,546.0
359.0,597.0
691.0,498.0
1520.0,347.0
1517.0,592.0
348.0,542.0
551.0,560.0
1219.0,432.0
1616.0,490.0
1113.0,114.0
1462.0,171.0
450.0,665.0
1019.0,595.0
1576.0,612.0
629.0,468.0
1605.0,371.0
1243.0,230.0
1127.0,146.0
1167.0,507.0
1187.0,572.0
1148.0,112.0
527.0,549.0
482.0,564.0
1125.0,488.0
1308.0,119.0
1383.0,573.0
1076.0,269.0
575.0,556.0
1653.0,377.0
582.0,473.0
439.0,472.0
1451.0,315.0
1150.0,364.0
1402.0,270.0
1444.0,524.0
1108.0,151.0
980.0,294.0
1290.0,399.0
1464.0,231.0
1242.0,434.0
990.0,432.0
1107.0,467.0
907.0,489.0
20.0,700.0
1460.0,666.0
1663.0,529.0
490.0,446.0
1022.0,288.0
1446.0,572.0
542.0,463.0
1058.0,136.0
1376.0,336.0
1068.0,686.0
811.0,456.0
889.0,582.0
1462.0,347.0
644.0,488.0
934.0,523.0
1170.0,350.0
1284.0,121.0
1264.0,516.0
1056.0,561.0
607.0,492.0
1319.0,685.0
1514.0,435.0
1204.0,317.0
1500.0,308.0
462.0,574.0
848.0,571.0
1461.0,267.0
1030.0,570.0
555.0,476.0
761.0,520.0
1351.0,368.0
790.0,351.0
736.0,448.0
935.0,375.0
1014.0,342.0
824.0,502.0
790.0,553.0
844.0,493.0
1235.0,501.0
1329.0,373.0
1334.0,495.0
1468.0,477.0
628.0,357.0
1478.0,436.0
1645.0,506.0
876.0,403.0
1557.0,250.0
1044.0,379.0
1355.0,302.0
843.0,413.0
1373.0,745.0
1360.0,229.0
1109.0,273.0
737.0,496.0
1035.0,460.0
643.0,570.0
393.0,575.0
181.0,683.0
1442.0,428.0
1142.0,568.0
877.0,501.0
665.0,479.0
1206.0,238.0
1345.0,661.0
1302.0,603.0
503.0,554.0
464.0,460.0
1365.0,573.0
1342.0,185.0
1068.0,501.0
1523.0,312.0
784.0,461.0
918.0,590.0
1213.0,382.0
1469.0,859.0
1350.0,612.0
679.0,567.0
888.0,558.0
1290.0,162.0
1186.0,380.0
832.0,449.0
1427.0,538.0
989.0,580.0
1182.0,432.0
762.0,455.0
723.0,697.0
940.0,588.0
1326.0,548.0
1262.0,593.0
625.0,569.0
614.0,556.0
1278.0,534.0
905.0,383.0
1197.0,158.0
1615.0,432.0
1038.0,528.0
1407.0,548.0
1548.0,463.0
1421.0,442.0
1496.0,381.0
1405.0,615.0
1133.0,222.0
1082.0,203.0
976.0,491.0
664.0,574.0
553.0,676.0
1219.0,530.0
1087.0,229.0
1484.0,253.0
1419.0,300.0
967.0,589.0
1171.0,246.0
1251.0,323.0
866.0,467.0
1380.0,493.0
150.0,727.0
1299.0,472.0
1297.0,421.0
422.0,560.0
1586.0,410.0
1112.0,339.0
1293.0,376.0
1092.0,554.0
1523.0,227.0
1278.0,272.0
597.0,555.0
949.0,466.0
889.0,702.0
995.0,384.0
605.0,666.0
1436.0,175.0
923.0,440.0
1302.0,282.0
959.0,521.0
1277.0,326.0
1396.0,214.0
1413.0,593.0
739.0,573.0
1646.0,610.0
1131.0,337.0
1092.0,403.0
1100.0,188.0
1461.0,416.0
1706.0,740.0
1430.0,366.0
1509.0,628.0
1177.0,152.0
1098.0,439.0
1236.0,169.0
1165.0,559.0
1373.0,388.0
1235.0,261.0
1431.0,479.0
1379.0,189.0
1489.0,608.0
1305.0,247.0
1435.0,270.0
1368.0,653.0
1141.0,192.0
710.0,576.0
1069.0,391.0
1408.0,417.0
1051.0,334.0
1137.0,262.0
810.0,381.0
973.0,398.0
1185.0,295.0
1204.0,594.0
1272.0,473.0
1387.0,428.0
1303.0,328.0
1470.0,595.0
1307.0,172.0
1251.0,194.0
1553.0,398.0
1153.0,157.0
1566.0,422.0
1075.0,330.0
1458.0,496.0
1306.0,202.0
718.0,463.0
1020.0,386.0
1140.0,308.0
702.0,474.0
1393.0,379.0
1224.0,140.0
1246.0,277.0
1322.0,423.0
950.0,397.0
1069.0,439.0
1253.0,114.0
798.0,520.0
1325.0,591.0
1346.0,428.0
1096.0,330.0
1263.0,223.0
1308.0,524.0
1463.0,383.0
1045.0,430.0
1258.0,141.0
929.0,498.0
1036.0,307.0
1452.0,219.0
1408.0,181.0
1398.0,622.0
1302.0,537.0
1338.0,138.0
1302.0,265.0
1481.0,382.0
1461.0,407.0
1379.0,626.0
