x,y
470.0,492.0
578.0,581.0
187.0,558.0
310.0,622.0
646.0,572.0
1171.0,652.0
543.0,587.0
684.0,588.0
410.0,547.0
407.0,490.0
653.0,537.0
527.0,593.0
704.0,583.0
246.0,558.0
463.0,586.0
605.0,570.0
351.0,572.0
524.0,506.0
307.0,553.0
342.0,622.0
585.0,552.0
217.0,587.0
369.0,577.0
422.0,499.0
416.0,587.0
493.0,532.0
556.0,642.0
534.0,542.0
487.0,513.0
450.0,561.0
564.0,530.0
476.0,646.0
556.0,556.0
355.0,523.0
327.0,568.0
288.0,559.0
498.0,568.0
391.0,500.0
496.0,643.0
208.0,567.0
403.0,591.0
475.0,560.0
359.0,555.0
