x,y
1254.0,1070.0
967.0,1037.0
1132.0,963.0
1595.0,452.0
1856.0,680.0
1453.0,501.0
1867.0,813.0
1124.0,1109.0
1837.0,565.0
1620.0,536.0
1539.0,979.0
1622.0,301.0
867.0,1015.0
1182.0,1011.0
1314.0,873.0
1449.0,415.0
1443.0,312.0
1875.0,388.0
1854.0,222.0
1476.0,786.0
1699.0,516.0
1741.0,322.0
1306.0,609.0
1324.0,499.0
1317.0,1040.0
1394.0,966.0
1760.0,481.0
1325.0,372.0
1022.0,989.0
1266.0,755.0
1461.0,1056.0
1507.0,1113.0
1494.0,1053.0
1301.0,828.0
1907.0,501.0
989.0,893.0
1616.0,235.0
976.0,901.0
1022.0,928.0
1896.0,495.0
1011.0,912.0
1680.0,956.0
1255.0,702.0
1015.0,898.0
1539.0,940.0
1277.0,806.0
1989.0,443.0
3529.0,335.0
3705.0,496.0
2164.0,475.0
3581.0,298.0
3804.0,157.0
1971.0,812.0
2034.0,387.0
3671.0,190.0
3792.0,512.0
1966.0,354.0
3805.0,432.0
2016.0,572.0
3695.0,675.0
3576.0,486.0
3806.0,318.0
3730.0,361.0
3602.0,187.0
3620.0,433.0
3829.0,435.0
2062.0,505.0
3828.0,396.0
3624.0,412.0
3515.0,440.0
3657.0,381.0
3809.0,613.0
3535.0,472.0
1971.0,398.0
3816.0,99.0
3495.0,433.0
3477.0,260.0
3533.0,468.0
3666.0,686.0
3618.0,407.0
3817.0,422.0
