x,y
875.0,982.0
703.0,488.0
1213.0,755.0
663.0,575.0
749.0,594.0
921.0,753.0
772.0,997.0
1177.0,753.0
1008.0,839.0
732.0,648.0
958.0,949.0
673.0,586.0
740.0,906.0
1011.0,771.0
951.0,622.0
720.0,876.0
1004.0,793.0
821.0,594.0
691.0,481.0
850.0,712.0
789.0,776.0
1060.0,744.0
906.0,696.0
757.0,957.0
700.0,791.0
709.0,627.0
947.0,696.0
855.0,651.0
953.0,896.0
874.0,722.0
1044.0,821.0
887.0,731.0
1300.0,787.0
661.0,475.0
673.0,847.0
977.0,794.0
1033.0,698.0
722.0,824.0
886.0,620.0
732.0,592.0
964.0,917.0
812.0,547.0
870.0,683.0
847.0,560.0
750.0,777.0
762.0,674.0
1030.0,796.0
1004.0,874.0
1063.0,732.0
886.0,586.0
1035.0,865.0
802.0,788.0
772.0,737.0
1248.0,748.0
898.0,743.0
1052.0,885.0
1185.0,781.0
957.0,730.0
828.0,749.0
886.0,964.0
746.0,918.0
917.0,675.0
778.0,856.0
809.0,580.0
950.0,683.0
1223.0,754.0
952.0,799.0
806.0,899.0
780.0,682.0
780.0,751.0
806.0,984.0
695.0,600.0
1150.0,761.0
827.0,946.0
866.0,654.0
803.0,701.0
884.0,648.0
781.0,575.0
964.0,671.0
867.0,789.0
835.0,871.0
1006.0,822.0
1123.0,711.0
903.0,852.0
822.0,861.0
848.0,960.0
754.0,811.0
804.0,624.0
922.0,647.0
721.0,780.0
983.0,860.0
833.0,645.0
766.0,547.0
746.0,661.0
1120.0,581.0
1064.0,680.0
940.0,722.0
1341.0,685.0
965.0,781.0
896.0,818.0
839.0,672.0
768.0,792.0
776.0,828.0
953.0,869.0
875.0,814.0
799.0,919.0
887.0,773.0
897.0,669.0
1015.0,698.0
813.0,556.0
808.0,837.0
908.0,784.0
832.0,818.0
723.0,849.0
1069.0,713.0
749.0,847.0
883.0,916.0
1146.0,605.0
1114.0,743.0
689.0,631.0
880.0,693.0
982.0,826.0
931.0,599.0
924.0,916.0
802.0,949.0
978.0,667.0
1175.0,741.0
1042.0,649.0
666.0,477.0
723.0,629.0
956.0,826.0
1139.0,722.0
919.0,946.0
769.0,975.0
890.0,863.0
925.0,807.0
753.0,936.0
819.0,682.0
1039.0,711.0
839.0,899.0
1275.0,663.0
1171.0,723.0
884.0,883.0
824.0,784.0
793.0,658.0
718.0,513.0
1106.0,712.0
959.0,851.0
910.0,588.0
868.0,771.0
993.0,748.0
716.0,808.0
971.0,732.0
792.0,875.0
850.0,922.0
920.0,869.0
846.0,755.0
853.0,805.0
833.0,708.0
917.0,599.0
933.0,643.0
983.0,754.0
820.0,641.0
730.0,512.0
1039.0,673.0
838.0,785.0
904.0,949.0
864.0,866.0
929.0,831.0
746.0,882.0
770.0,652.0
688.0,593.0
796.0,542.0
775.0,606.0
1031.0,672.0
702.0,575.0
1237.0,616.0
774.0,562.0
847.0,596.0
826.0,677.0
861.0,907.0
804.0,814.0
858.0,604.0
1090.0,705.0
763.0,524.0
695.0,850.0
933.0,861.0
724.0,641.0
824.0,618.0
895.0,597.0
801.0,578.0
855.0,755.0
698.0,610.0
752.0,625.0
769.0,595.0
1013.0,681.0
869.0,846.0
947.0,866.0
765.0,655.0
969.0,749.0
758.0,628.0
1125.0,730.0
870.0,808.0
865.0,765.0
826.0,571.0
918.0,877.0
901.0,890.0
802.0,904.0
