x,y
1475.0,391.0
1625.0,839.0
1481.0,891.0
1238.0,264.0
1488.0,522.0
1338.0,290.0
1552.0,938.0
1618.0,624.0
1481.0,417.0
1526.0,601.0
1515.0,505.0
1450.0,657.0
1526.0,807.0
1449.0,689.0
1438.0,391.0
1446.0,791.0
1459.0,935.0
1665.0,728.0
1478.0,533.0
1456.0,626.0
1340.0,314.0
1356.0,409.0
1394.0,379.0
1506.0,988.0
1548.0,1111.0
1612.0,608.0
1294.0,272.0
1581.0,519.0
1355.0,566.0
1580.0,822.0
1514.0,621.0
1426.0,484.0
1510.0,1003.0
1261.0,545.0
1520.0,791.0
1262.0,330.0
1515.0,486.0
1401.0,871.0
1509.0,415.0
1455.0,1000.0
1632.0,898.0
1526.0,1078.0
1547.0,1066.0
1342.0,499.0
1336.0,261.0
1554.0,984.0
1495.0,776.0
1563.0,892.0
1370.0,321.0
1545.0,1172.0
1262.0,362.0
1507.0,960.0
1300.0,321.0
1631.0,933.0
1420.0,665.0
1538.0,1128.0
1361.0,721.0
1284.0,218.0
1411.0,513.0
1505.0,909.0
1456.0,578.0
1440.0,550.0
1263.0,473.0
1503.0,678.0
1369.0,595.0
1430.0,619.0
1564.0,775.0
1414.0,798.0
1275.0,303.0
1537.0,537.0
1392.0,475.0
1422.0,885.0
1563.0,802.0
1456.0,442.0
1487.0,865.0
1516.0,1035.0
1600.0,745.0
1520.0,441.0
1461.0,599.0
1410.0,599.0
1302.0,452.0
1428.0,430.0
1413.0,925.0
1586.0,589.0
1404.0,404.0
1236.0,224.0
1378.0,638.0
1583.0,549.0
1556.0,614.0
1305.0,563.0
1621.0,696.0
1373.0,792.0
1625.0,956.0
1606.0,682.0
1282.0,495.0
1400.0,574.0
1294.0,399.0
1301.0,540.0
1609.0,803.0
1448.0,839.0
1492.0,1142.0
1430.0,734.0
1339.0,617.0
1482.0,649.0
1400.0,538.0
1341.0,408.0
1315.0,526.0
1442.0,511.0
1396.0,844.0
1547.0,564.0
1459.0,866.0
1325.0,591.0
1470.0,965.0
1319.0,617.0
1269.0,238.0
1252.0,288.0
1417.0,708.0
1504.0,854.0
1542.0,758.0
1255.0,424.0
1599.0,766.0
1530.0,853.0
1591.0,678.0
1392.0,758.0
1305.0,354.0
1355.0,703.0
1453.0,896.0
1331.0,480.0
1360.0,538.0
1479.0,560.0
1456.0,813.0
1258.0,441.0
1435.0,766.0
1302.0,386.0
1507.0,935.0
1355.0,439.0
1376.0,774.0
1378.0,516.0
1530.0,527.0
1351.0,357.0
1297.0,303.0
1383.0,427.0
1392.0,653.0
1364.0,822.0
1459.0,705.0
1359.0,680.0
1516.0,660.0
1411.0,658.0
1579.0,629.0
1251.0,503.0
1390.0,746.0
1569.0,668.0
1297.0,486.0
767.0,300.0
1368.0,740.0
1470.0,742.0
1521.0,876.0
1555.0,701.0
1511.0,837.0
1261.0,462.0
1501.0,1166.0
1573.0,646.0
1453.0,739.0
1615.0,586.0
1148.0,304.0
1363.0,804.0
1247.0,208.0
1518.0,1019.0
1381.0,745.0
1545.0,720.0
1383.0,351.0
1350.0,635.0
1548.0,584.0
1366.0,693.0
1383.0,501.0
1541.0,1073.0
1253.0,388.0
1329.0,358.0
1359.0,626.0
1606.0,724.0
1573.0,704.0
1210.0,264.0
1533.0,710.0
1383.0,865.0
1608.0,717.0
1372.0,505.0
1325.0,605.0
1613.0,593.0
1450.0,489.0
1471.0,1069.0
1308.0,380.0
1568.0,638.0
1446.0,751.0
1532.0,753.0
1631.0,949.0
1375.0,780.0
1559.0,584.0
1360.0,344.0
1411.0,825.0
1518.0,459.0
1446.0,867.0
1488.0,655.0
1369.0,527.0
1496.0,1150.0
1519.0,467.0
1589.0,654.0
1574.0,577.0
1363.0,671.0
1341.0,363.0
1596.0,667.0
1537.0,719.0
1417.0,819.0
1334.0,490.0
1393.0,364.0
