x,y
925.0,154.0
1061.0,350.0
1980.0,1225.0
2207.0,1263.0
2013.0,1015.0
1191.0,464.0
2158.0,1166.0
1504.0,685.0
1523.0,825.0
1387.0,675.0
1243.0,370.0
816.0,38.0
837.0,71.0
1595.0,874.0
1580.0,855.0
2426.0,1269.0
1105.0,385.0
2183.0,1254.0
1614.0,887.0
1095.0,299.0
1155.0,424.0
1464.0,923.0
1134.0,387.0
1460.0,612.0
1698.0,962.0
1627.0,901.0
1051.0,324.0
1732.0,978.0
1730.0,839.0
1772.0,1218.0
1252.0,391.0
1099.0,355.0
1873.0,887.0
2234.0,1259.0
1745.0,1122.0
940.0,171.0
2178.0,1217.0
1327.0,754.0
1561.0,806.0
979.0,207.0
1303.0,476.0
901.0,140.0
1369.0,961.0
1773.0,805.0
1449.0,886.0
1862.0,833.0
1113.0,312.0
1564.0,832.0
1416.0,782.0
1287.0,404.0
1412.0,688.0
2041.0,1066.0
1742.0,799.0
2103.0,1115.0
1304.0,818.0
1616.0,706.0
1262.0,549.0
1708.0,881.0
1421.0,502.0
1455.0,588.0
1174.0,340.0
2221.0,1205.0
1171.0,438.0
863.0,83.0
1067.0,232.0
2211.0,1136.0
1748.0,1191.0
1527.0,1107.0
1592.0,1107.0
1378.0,581.0
1422.0,521.0
1612.0,1262.0
1140.0,315.0
2118.0,1139.0
1326.0,520.0
1309.0,751.0
1537.0,985.0
1918.0,964.0
1708.0,974.0
1699.0,924.0
1582.0,1140.0
1567.0,1233.0
1267.0,499.0
1409.0,622.0
1220.0,350.0
1882.0,828.0
1243.0,499.0
1736.0,1074.0
2057.0,1107.0
1868.0,1243.0
1300.0,513.0
1238.0,443.0
1338.0,466.0
1644.0,1073.0
1876.0,923.0
1606.0,1093.0
1973.0,998.0
1643.0,1096.0
1946.0,1092.0
1789.0,1189.0
1359.0,472.0
1996.0,1275.0
1498.0,1006.0
1058.0,296.0
1352.0,802.0
1425.0,837.0
1752.0,869.0
1718.0,1176.0
1710.0,1050.0
1906.0,880.0
2068.0,1196.0
1413.0,878.0
967.0,188.0
1556.0,920.0
1298.0,563.0
1510.0,930.0
1277.0,425.0
1907.0,1245.0
1938.0,905.0
1778.0,1120.0
1930.0,1294.0
1868.0,1145.0
885.0,101.0
2288.0,1223.0
1911.0,1045.0
1348.0,531.0
1316.0,797.0
1488.0,926.0
1007.0,287.0
1467.0,690.0
906.0,108.0
1009.0,220.0
1632.0,1236.0
2186.0,1146.0
1437.0,1022.0
1804.0,987.0
2030.0,1123.0
1353.0,845.0
1143.0,413.0
1576.0,1210.0
1177.0,366.0
1642.0,1046.0
1811.0,1209.0
1376.0,634.0
1411.0,983.0
1798.0,935.0
1414.0,737.0
1681.0,1279.0
1412.0,860.0
1862.0,954.0
1677.0,883.0
1420.0,1011.0
1676.0,1146.0
1807.0,883.0
1652.0,1138.0
1652.0,1235.0
1544.0,1111.0
1415.0,554.0
1420.0,801.0
1373.0,542.0
1083.0,255.0
1828.0,1060.0
2154.0,1124.0
1830.0,1157.0
1612.0,1032.0
1722.0,1230.0
1475.0,1071.0
2068.0,1165.0
1963.0,1203.0
1378.0,806.0
1756.0,1011.0
1419.0,918.0
1932.0,996.0
1637.0,1182.0
1670.0,977.0
1694.0,1204.0
1814.0,1121.0
1951.0,1174.0
1379.0,948.0
1974.0,1022.0
1683.0,1053.0
1708.0,1124.0
1040.0,271.0
1326.0,578.0
1456.0,1031.0
1523.0,904.0
1910.0,1075.0
1826.0,942.0
2244.0,1292.0
1851.0,1067.0
1443.0,680.0
2082.0,1217.0
2037.0,1237.0
1214.0,491.0
1194.0,388.0
1142.0,342.0
1578.0,933.0
1569.0,1068.0
1831.0,888.0
2256.0,1208.0
1733.0,1056.0
1394.0,912.0
1213.0,413.0
1855.0,1000.0
1840.0,1191.0
1684.0,1177.0
2010.0,1213.0
1748.0,929.0
1809.0,1040.0
1538.0,843.0
1452.0,714.0
1518.0,1077.0
1781.0,879.0
1595.0,1019.0
1633.0,949.0
1548.0,963.0
1665.0,1217.0
1939.0,1272.0
2037.0,1204.0
1409.0,601.0
1748.0,1095.0
2225.0,1164.0
1530.0,1027.0
1697.0,1254.0
1920.0,1020.0
2112.0,1226.0
1877.0,1016.0
1787.0,1154.0
2105.0,1202.0
1859.0,1210.0
1937.0,1138.0
2004.0,1261.0
1910.0,1214.0
1831.0,1139.0
1954.0,946.0
1382.0,594.0
1854.0,1086.0
1472.0,984.0
1530.0,1053.0
1630.0,1141.0
1510.0,1017.0
1681.0,1099.0
1887.0,1176.0
1890.0,1115.0
1419.0,947.0
2137.0,1221.0
1924.0,1177.0
1618.0,934.0
1648.0,990.0
1558.0,1157.0
2062.0,1149.0
1931.0,1251.0
2128.0,1155.0
1790.0,1035.0
1467.0,974.0
2017.0,1254.0
1840.0,885.0
1653.0,1134.0
1521.0,991.0
1747.0,1036.0
1568.0,963.0
2158.0,1208.0
1842.0,1099.0
1713.0,1089.0
1572.0,1168.0
1921.0,1322.0
1919.0,1064.0
1721.0,1055.0
1420.0,928.0
